s,a,probability,reward,s_prime
12.0,2.0,0.4,67.0320046036,42.0
12.0,2.0,0.1,67.0320046036,3.0
12.0,2.0,0.2,67.0320046036,564.0
12.0,2.0,0.1,67.0320046036,906.0
12.0,2.0,0.2,67.0320046036,47.0
12.0,4.0,0.2,81.8730753078,627.0
12.0,4.0,0.4,81.8730753078,571.0
12.0,4.0,0.2,81.8730753078,107.0
12.0,4.0,0.1,81.8730753078,989.0
12.0,4.0,0.1,81.8730753078,423.0
12.0,5.0,0.4,201.096013811,464.0
12.0,5.0,0.2,134.064009207,648.0
12.0,5.0,0.2,268.128018414,919.0
12.0,5.0,0.1,67.0320046036,1000.0
12.0,5.0,0.1,335.160023018,15.0
12.0,6.0,1.0,0.0,13.0
13.0,1.0,0.1,335.160023018,89.0
13.0,1.0,0.1,67.0320046036,511.0
13.0,1.0,0.2,268.128018414,161.0
13.0,1.0,0.2,134.064009207,14.0
13.0,1.0,0.4,201.096013811,129.0
13.0,2.0,0.4,201.096013811,192.0
13.0,2.0,0.2,134.064009207,543.0
13.0,2.0,0.1,335.160023018,598.0
13.0,2.0,0.1,67.0320046036,203.0
13.0,2.0,0.2,268.128018414,343.0
13.0,4.0,0.4,245.619225923,112.0
13.0,4.0,0.2,327.492301231,242.0
13.0,4.0,0.2,163.746150616,19.0
13.0,4.0,0.1,409.365376539,396.0
13.0,4.0,0.1,81.8730753078,450.0
13.0,5.0,0.1,67.0320046036,291.0
13.0,5.0,0.2,134.064009207,217.0
13.0,5.0,0.1,335.160023018,371.0
13.0,5.0,0.4,201.096013811,419.0
13.0,5.0,0.2,268.128018414,79.0
16.0,3.0,0.1,54.8811636094,768.0
16.0,3.0,0.2,219.524654438,18.0
16.0,3.0,0.2,109.762327219,626.0
16.0,3.0,0.1,274.405818047,228.0
16.0,3.0,0.4,164.643490828,90.0
16.0,4.0,0.2,219.524654438,264.0
16.0,4.0,0.1,274.405818047,248.0
16.0,4.0,0.4,164.643490828,400.0
16.0,4.0,0.1,54.8811636094,867.0
16.0,4.0,0.2,109.762327219,418.0
16.0,6.0,0.4,164.643490828,17.0
16.0,6.0,0.2,219.524654438,314.0
16.0,6.0,0.1,274.405818047,236.0
16.0,6.0,0.1,54.8811636094,37.0
16.0,6.0,0.2,109.762327219,633.0
21.0,0.0,1.0,0.0,45.0
21.0,2.0,1.0,0.0,113.0
21.0,3.0,1.0,0.0,109.0
21.0,5.0,1.0,134.064009207,33.0
21.0,6.0,1.0,163.746150616,22.0
24.0,1.0,1.0,0.0,25.0
24.0,3.0,0.2,67.0320046036,99.0
24.0,3.0,0.1,67.0320046036,3.0
24.0,3.0,0.1,67.0320046036,602.0
24.0,3.0,0.4,67.0320046036,115.0
24.0,3.0,0.2,67.0320046036,380.0
24.0,4.0,0.1,81.8730753078,1020.0
24.0,4.0,0.2,81.8730753078,446.0
24.0,4.0,0.2,81.8730753078,269.0
24.0,4.0,0.1,81.8730753078,70.0
24.0,4.0,0.4,81.8730753078,159.0
24.0,5.0,1.0,0.0,137.0
24.0,6.0,0.2,163.746150616,586.0
24.0,6.0,0.4,245.619225923,59.0
24.0,6.0,0.1,81.8730753078,854.0
24.0,6.0,0.1,409.365376539,221.0
24.0,6.0,0.2,327.492301231,254.0
25.0,3.0,0.2,67.0320046036,144.0
25.0,3.0,0.1,67.0320046036,401.0
25.0,3.0,0.1,67.0320046036,26.0
25.0,3.0,0.4,67.0320046036,124.0
25.0,3.0,0.2,67.0320046036,146.0
25.0,4.0,0.4,67.0320046036,49.0
25.0,4.0,0.1,67.0320046036,514.0
25.0,4.0,0.2,67.0320046036,437.0
25.0,4.0,0.2,67.0320046036,329.0
25.0,4.0,0.1,67.0320046036,183.0
25.0,5.0,1.0,0.0,164.0
25.0,6.0,0.2,134.064009207,88.0
25.0,6.0,0.4,201.096013811,170.0
25.0,6.0,0.1,335.160023018,526.0
25.0,6.0,0.2,268.128018414,342.0
25.0,6.0,0.1,67.0320046036,783.0
27.0,1.0,1.0,0.0,60.0
27.0,3.0,0.1,0.0,99.0
27.0,3.0,0.2,0.0,602.0
27.0,3.0,0.2,0.0,115.0
27.0,3.0,0.4,0.0,380.0
27.0,3.0,0.1,0.0,1018.0
27.0,4.0,0.1,0.0,1011.0
27.0,4.0,0.2,0.0,1020.0
27.0,4.0,0.4,0.0,269.0
27.0,4.0,0.1,0.0,446.0
27.0,4.0,0.2,0.0,159.0
27.0,5.0,1.0,0.0,28.0
27.0,6.0,0.2,327.492301231,672.0
27.0,6.0,0.2,163.746150616,594.0
27.0,6.0,0.1,409.365376539,635.0
27.0,6.0,0.1,81.8730753078,645.0
27.0,6.0,0.4,245.619225923,455.0
28.0,1.0,1.0,0.0,63.0
28.0,3.0,0.4,201.096013811,57.0
28.0,3.0,0.1,335.160023018,839.0
28.0,3.0,0.1,67.0320046036,231.0
28.0,3.0,0.2,134.064009207,29.0
28.0,3.0,0.2,268.128018414,293.0
28.0,4.0,0.1,335.160023018,771.0
28.0,4.0,0.4,201.096013811,123.0
28.0,4.0,0.2,134.064009207,309.0
28.0,4.0,0.2,268.128018414,734.0
28.0,4.0,0.1,67.0320046036,447.0
28.0,6.0,0.4,201.096013811,286.0
28.0,6.0,0.2,134.064009207,1013.0
28.0,6.0,0.2,268.128018414,62.0
28.0,6.0,0.1,335.160023018,38.0
28.0,6.0,0.1,67.0320046036,674.0
30.0,2.0,1.0,0.0,146.0
30.0,4.0,1.0,0.0,31.0
30.0,5.0,1.0,67.0320046036,216.0
30.0,6.0,1.0,67.0320046036,349.0
31.0,2.0,1.0,0.0,39.0
31.0,5.0,1.0,67.0320046036,36.0
31.0,6.0,1.0,67.0320046036,32.0
39.0,5.0,1.0,54.8811636094,58.0
39.0,6.0,1.0,54.8811636094,40.0
42.0,1.0,1.0,0.0,43.0
42.0,4.0,1.0,0.0,52.0
42.0,5.0,1.0,134.064009207,29.0
42.0,6.0,1.0,134.064009207,116.0
43.0,4.0,1.0,0.0,53.0
43.0,5.0,1.0,109.762327219,44.0
43.0,6.0,1.0,134.064009207,163.0
45.0,2.0,1.0,0.0,49.0
45.0,3.0,1.0,0.0,82.0
45.0,5.0,1.0,134.064009207,484.0
45.0,6.0,1.0,134.064009207,46.0
47.0,1.0,1.0,0.0,93.0
47.0,4.0,1.0,0.0,74.0
47.0,5.0,1.0,67.0320046036,231.0
47.0,6.0,1.0,67.0320046036,48.0
49.0,3.0,1.0,0.0,50.0
49.0,5.0,1.0,109.762327219,73.0
49.0,6.0,1.0,134.064009207,162.0
50.0,5.0,1.0,109.762327219,54.0
50.0,6.0,1.0,109.762327219,51.0
52.0,1.0,1.0,0.0,53.0
52.0,5.0,1.0,134.064009207,102.0
52.0,6.0,1.0,134.064009207,111.0
53.0,5.0,1.0,109.762327219,54.0
53.0,6.0,1.0,109.762327219,51.0
55.0,0.0,1.0,0.0,303.0
55.0,1.0,1.0,0.0,243.0
55.0,2.0,1.0,0.0,615.0
55.0,4.0,0.1,81.8730753078,56.0
55.0,4.0,0.1,163.746150616,972.0
55.0,4.0,0.2,163.746150616,780.0
55.0,4.0,0.4,163.746150616,197.0
55.0,4.0,0.2,163.746150616,822.0
55.0,6.0,0.2,163.746150616,720.0
55.0,6.0,0.4,163.746150616,737.0
55.0,6.0,0.1,163.746150616,827.0
55.0,6.0,0.1,81.8730753078,580.0
55.0,6.0,0.2,163.746150616,366.0
60.0,3.0,0.4,0.0,144.0
60.0,3.0,0.2,0.0,401.0
60.0,3.0,0.1,0.0,146.0
60.0,3.0,0.2,0.0,124.0
60.0,3.0,0.1,0.0,463.0
60.0,4.0,0.2,0.0,49.0
60.0,4.0,0.1,0.0,329.0
60.0,4.0,0.4,0.0,437.0
60.0,4.0,0.1,0.0,142.0
60.0,4.0,0.2,0.0,183.0
60.0,5.0,1.0,0.0,63.0
60.0,6.0,0.1,67.0320046036,736.0
60.0,6.0,0.2,134.064009207,257.0
60.0,6.0,0.1,335.160023018,131.0
60.0,6.0,0.4,201.096013811,660.0
60.0,6.0,0.2,268.128018414,61.0
63.0,3.0,0.4,164.643490828,64.0
63.0,3.0,0.1,274.405818047,561.0
63.0,3.0,0.2,219.524654438,402.0
63.0,3.0,0.1,54.8811636094,147.0
63.0,3.0,0.2,109.762327219,44.0
63.0,4.0,0.2,109.762327219,73.0
63.0,4.0,0.2,219.524654438,299.0
63.0,4.0,0.1,54.8811636094,373.0
63.0,4.0,0.1,274.405818047,173.0
63.0,4.0,0.4,164.643490828,441.0
63.0,6.0,0.2,219.524654438,534.0
63.0,6.0,0.1,54.8811636094,995.0
63.0,6.0,0.1,274.405818047,533.0
63.0,6.0,0.4,164.643490828,86.0
63.0,6.0,0.2,109.762327219,658.0
65.0,0.0,1.0,0.0,84.0
65.0,1.0,0.2,327.492301231,547.0
65.0,1.0,0.2,163.746150616,644.0
65.0,1.0,0.4,245.619225923,781.0
65.0,1.0,0.1,81.8730753078,942.0
65.0,1.0,0.1,409.365376539,399.0
65.0,3.0,1.0,0.0,128.0
65.0,4.0,0.2,81.8730753078,186.0
65.0,4.0,0.4,81.8730753078,167.0
65.0,4.0,0.1,81.8730753078,276.0
65.0,4.0,0.2,81.8730753078,430.0
65.0,4.0,0.1,81.8730753078,239.0
65.0,5.0,0.1,81.8730753078,504.0
65.0,5.0,0.2,81.8730753078,817.0
65.0,5.0,0.4,81.8730753078,66.0
65.0,5.0,0.1,81.8730753078,366.0
65.0,5.0,0.2,81.8730753078,406.0
66.0,0.0,1.0,0.0,368.0
66.0,1.0,1.0,134.064009207,460.0
66.0,2.0,1.0,0.0,590.0
66.0,3.0,1.0,0.0,218.0
66.0,4.0,1.0,0.0,67.0
67.0,0.0,1.0,0.0,103.0
67.0,1.0,1.0,134.064009207,68.0
67.0,2.0,1.0,0.0,125.0
67.0,3.0,1.0,0.0,340.0
69.0,1.0,0.2,163.746150616,360.0
69.0,1.0,0.1,81.8730753078,886.0
69.0,1.0,0.2,327.492301231,852.0
69.0,1.0,0.1,409.365376539,413.0
69.0,1.0,0.4,245.619225923,302.0
69.0,2.0,0.2,163.746150616,677.0
69.0,2.0,0.1,81.8730753078,882.0
69.0,2.0,0.2,327.492301231,59.0
69.0,2.0,0.4,245.619225923,149.0
69.0,2.0,0.1,409.365376539,455.0
69.0,3.0,1.0,0.0,202.0
69.0,4.0,0.2,163.746150616,168.0
69.0,4.0,0.4,163.746150616,321.0
69.0,4.0,0.2,163.746150616,522.0
69.0,4.0,0.1,163.746150616,212.0
69.0,4.0,0.1,81.8730753078,245.0
69.0,5.0,0.2,163.746150616,368.0
69.0,5.0,0.2,163.746150616,145.0
69.0,5.0,0.4,163.746150616,403.0
69.0,5.0,0.1,163.746150616,700.0
69.0,5.0,0.1,81.8730753078,23.0
74.0,1.0,1.0,0.0,122.0
74.0,5.0,1.0,67.0320046036,75.0
74.0,6.0,1.0,67.0320046036,95.0
76.0,0.0,1.0,0.0,133.0
76.0,3.0,0.2,134.064009207,593.0
76.0,3.0,0.1,67.0320046036,563.0
76.0,3.0,0.2,134.064009207,77.0
76.0,3.0,0.4,134.064009207,126.0
76.0,3.0,0.1,134.064009207,637.0
76.0,4.0,0.2,134.064009207,113.0
76.0,4.0,0.2,134.064009207,258.0
76.0,4.0,0.1,67.0320046036,719.0
76.0,4.0,0.1,134.064009207,622.0
76.0,4.0,0.4,134.064009207,487.0
76.0,5.0,1.0,0.0,120.0
76.0,6.0,0.1,335.160023018,481.0
76.0,6.0,0.1,67.0320046036,1051.0
76.0,6.0,0.4,201.096013811,388.0
76.0,6.0,0.2,134.064009207,925.0
76.0,6.0,0.2,268.128018414,681.0
77.0,0.0,1.0,0.0,124.0
77.0,4.0,1.0,0.0,91.0
77.0,5.0,1.0,109.762327219,78.0
77.0,6.0,1.0,134.064009207,249.0
82.0,2.0,1.0,0.0,50.0
82.0,5.0,1.0,134.064009207,275.0
82.0,6.0,1.0,134.064009207,83.0
84.0,1.0,0.2,163.746150616,669.0
84.0,1.0,0.4,245.619225923,442.0
84.0,1.0,0.2,327.492301231,171.0
84.0,1.0,0.1,81.8730753078,85.0
84.0,1.0,0.1,409.365376539,507.0
84.0,2.0,0.4,245.619225923,352.0
84.0,2.0,0.2,163.746150616,712.0
84.0,2.0,0.1,409.365376539,672.0
84.0,2.0,0.1,81.8730753078,814.0
84.0,2.0,0.2,327.492301231,254.0
84.0,3.0,1.0,0.0,13.0
84.0,4.0,0.4,81.8730753078,168.0
84.0,4.0,0.2,81.8730753078,321.0
84.0,4.0,0.1,81.8730753078,522.0
84.0,4.0,0.1,81.8730753078,523.0
84.0,4.0,0.2,81.8730753078,212.0
84.0,5.0,0.4,81.8730753078,368.0
84.0,5.0,0.1,81.8730753078,145.0
84.0,5.0,0.2,81.8730753078,403.0
84.0,5.0,0.2,81.8730753078,700.0
84.0,5.0,0.1,81.8730753078,505.0
91.0,0.0,1.0,0.0,50.0
91.0,5.0,1.0,109.762327219,148.0
91.0,6.0,1.0,134.064009207,92.0
93.0,4.0,1.0,0.0,122.0
93.0,5.0,1.0,54.8811636094,147.0
93.0,6.0,1.0,67.0320046036,94.0
96.0,2.0,1.0,0.0,97.0
96.0,5.0,1.0,201.096013811,300.0
96.0,6.0,1.0,201.096013811,101.0
97.0,5.0,1.0,164.643490828,98.0
97.0,6.0,1.0,164.643490828,100.0
99.0,1.0,1.0,0.0,146.0
99.0,4.0,1.0,0.0,119.0
99.0,5.0,1.0,67.0320046036,231.0
99.0,6.0,1.0,67.0320046036,48.0
103.0,1.0,1.0,134.064009207,153.0
103.0,2.0,1.0,134.064009207,104.0
103.0,3.0,1.0,134.064009207,172.0
105.0,1.0,1.0,67.0320046036,106.0
105.0,2.0,1.0,67.0320046036,313.0
105.0,3.0,1.0,67.0320046036,217.0
105.0,4.0,1.0,0.0,154.0
107.0,1.0,1.0,0.0,292.0
107.0,2.0,1.0,0.0,272.0
107.0,5.0,1.0,201.096013811,108.0
107.0,6.0,1.0,245.619225923,118.0
109.0,0.0,1.0,0.0,82.0
109.0,2.0,1.0,0.0,91.0
109.0,5.0,1.0,134.064009207,110.0
109.0,6.0,1.0,134.064009207,135.0
113.0,0.0,1.0,0.0,49.0
113.0,3.0,1.0,0.0,91.0
113.0,5.0,1.0,134.064009207,114.0
113.0,6.0,1.0,134.064009207,139.0
115.0,1.0,1.0,0.0,124.0
115.0,4.0,1.0,0.0,140.0
115.0,5.0,1.0,134.064009207,29.0
115.0,6.0,1.0,134.064009207,116.0
119.0,1.0,1.0,0.0,39.0
119.0,5.0,1.0,67.0320046036,75.0
119.0,6.0,1.0,67.0320046036,95.0
120.0,0.0,1.0,0.0,227.0
120.0,3.0,0.4,164.643490828,372.0
120.0,3.0,0.1,274.405818047,619.0
120.0,3.0,0.1,54.8811636094,132.0
120.0,3.0,0.2,219.524654438,727.0
120.0,3.0,0.2,109.762327219,527.0
120.0,4.0,0.2,134.064009207,436.0
120.0,4.0,0.1,335.160023018,741.0
120.0,4.0,0.4,201.096013811,244.0
120.0,4.0,0.1,67.0320046036,789.0
120.0,4.0,0.2,268.128018414,255.0
120.0,6.0,0.1,67.0320046036,424.0
120.0,6.0,0.2,134.064009207,121.0
120.0,6.0,0.4,201.096013811,298.0
120.0,6.0,0.2,268.128018414,220.0
120.0,6.0,0.1,335.160023018,470.0
122.0,5.0,1.0,54.8811636094,58.0
122.0,6.0,1.0,54.8811636094,40.0
124.0,4.0,1.0,0.0,50.0
124.0,5.0,1.0,109.762327219,44.0
124.0,6.0,1.0,134.064009207,163.0
125.0,0.0,1.0,134.064009207,104.0
125.0,1.0,1.0,109.762327219,263.0
125.0,3.0,1.0,0.0,189.0
126.0,0.0,1.0,0.0,146.0
126.0,4.0,1.0,0.0,222.0
126.0,5.0,1.0,54.8811636094,127.0
126.0,6.0,1.0,67.0320046036,444.0
128.0,0.0,1.0,0.0,13.0
128.0,1.0,0.1,67.0320046036,240.0
128.0,1.0,0.4,201.096013811,256.0
128.0,1.0,0.1,335.160023018,986.0
128.0,1.0,0.2,134.064009207,819.0
128.0,1.0,0.2,268.128018414,971.0
128.0,2.0,0.1,67.0320046036,536.0
128.0,2.0,0.2,67.0320046036,497.0
128.0,2.0,0.2,67.0320046036,467.0
128.0,2.0,0.1,67.0320046036,494.0
128.0,2.0,0.4,67.0320046036,191.0
128.0,4.0,0.2,81.8730753078,482.0
128.0,4.0,0.1,81.8730753078,538.0
128.0,4.0,0.1,81.8730753078,277.0
128.0,4.0,0.2,81.8730753078,421.0
128.0,4.0,0.4,81.8730753078,279.0
128.0,5.0,0.2,67.0320046036,600.0
128.0,5.0,0.1,67.0320046036,492.0
128.0,5.0,0.4,67.0320046036,218.0
128.0,5.0,0.2,67.0320046036,404.0
128.0,5.0,0.1,67.0320046036,385.0
130.0,1.0,1.0,0.0,357.0
130.0,3.0,0.4,201.096013811,176.0
130.0,3.0,0.1,335.160023018,305.0
130.0,3.0,0.2,268.128018414,346.0
130.0,3.0,0.1,67.0320046036,117.0
130.0,3.0,0.2,134.064009207,87.0
130.0,4.0,0.2,268.128018414,34.0
130.0,4.0,0.1,335.160023018,323.0
130.0,4.0,0.1,67.0320046036,261.0
130.0,4.0,0.2,134.064009207,318.0
130.0,4.0,0.4,201.096013811,175.0
130.0,6.0,0.2,268.128018414,313.0
130.0,6.0,0.2,134.064009207,595.0
130.0,6.0,0.4,201.096013811,5.0
130.0,6.0,0.1,335.160023018,262.0
130.0,6.0,0.1,67.0320046036,71.0
133.0,3.0,0.1,67.0320046036,584.0
133.0,3.0,0.1,134.064009207,144.0
133.0,3.0,0.4,134.064009207,146.0
133.0,3.0,0.2,134.064009207,124.0
133.0,3.0,0.2,134.064009207,26.0
133.0,4.0,0.4,134.064009207,329.0
133.0,4.0,0.2,134.064009207,514.0
133.0,4.0,0.2,134.064009207,49.0
133.0,4.0,0.1,134.064009207,437.0
133.0,4.0,0.1,67.0320046036,479.0
133.0,5.0,1.0,0.0,227.0
133.0,6.0,0.1,335.160023018,282.0
133.0,6.0,0.4,201.096013811,331.0
133.0,6.0,0.1,67.0320046036,420.0
133.0,6.0,0.2,134.064009207,134.0
133.0,6.0,0.2,268.128018414,723.0
136.0,1.0,1.0,0.0,530.0
136.0,2.0,1.0,0.0,137.0
136.0,3.0,0.2,134.064009207,434.0
136.0,3.0,0.1,67.0320046036,1019.0
136.0,3.0,0.1,335.160023018,1036.0
136.0,3.0,0.4,201.096013811,541.0
136.0,3.0,0.2,268.128018414,919.0
136.0,4.0,0.2,81.8730753078,193.0
136.0,4.0,0.2,81.8730753078,386.0
136.0,4.0,0.1,81.8730753078,855.0
136.0,4.0,0.1,81.8730753078,540.0
136.0,4.0,0.4,81.8730753078,361.0
136.0,6.0,0.1,81.8730753078,145.0
136.0,6.0,0.1,81.8730753078,793.0
136.0,6.0,0.2,81.8730753078,364.0
136.0,6.0,0.2,81.8730753078,105.0
136.0,6.0,0.4,81.8730753078,801.0
137.0,1.0,1.0,0.0,164.0
137.0,3.0,0.1,67.0320046036,176.0
137.0,3.0,0.4,201.096013811,305.0
137.0,3.0,0.2,134.064009207,346.0
137.0,3.0,0.1,335.160023018,766.0
137.0,3.0,0.2,268.128018414,457.0
137.0,4.0,0.2,268.128018414,241.0
137.0,4.0,0.1,335.160023018,351.0
137.0,4.0,0.4,201.096013811,323.0
137.0,4.0,0.2,134.064009207,34.0
137.0,4.0,0.1,67.0320046036,175.0
137.0,6.0,0.2,134.064009207,313.0
137.0,6.0,0.2,268.128018414,138.0
137.0,6.0,0.1,67.0320046036,5.0
137.0,6.0,0.4,201.096013811,262.0
137.0,6.0,0.1,335.160023018,609.0
140.0,1.0,1.0,0.0,50.0
140.0,5.0,1.0,134.064009207,102.0
140.0,6.0,1.0,134.064009207,111.0
142.0,3.0,1.0,0.0,374.0
142.0,5.0,1.0,274.405818047,173.0
142.0,6.0,1.0,335.160023018,143.0
144.0,4.0,1.0,0.0,97.0
144.0,5.0,1.0,164.643490828,64.0
144.0,6.0,1.0,201.096013811,250.0
146.0,4.0,1.0,0.0,39.0
146.0,5.0,1.0,54.8811636094,147.0
146.0,6.0,1.0,67.0320046036,94.0
150.0,0.0,1.0,0.0,233.0
150.0,1.0,0.2,163.746150616,760.0
150.0,1.0,0.1,409.365376539,347.0
150.0,1.0,0.4,245.619225923,307.0
150.0,1.0,0.1,81.8730753078,862.0
150.0,1.0,0.2,327.492301231,747.0
150.0,3.0,1.0,0.0,151.0
150.0,4.0,0.2,163.746150616,336.0
150.0,4.0,0.1,81.8730753078,690.0
150.0,4.0,0.1,327.492301231,430.0
150.0,4.0,0.4,245.619225923,214.0
150.0,4.0,0.2,327.492301231,239.0
150.0,5.0,0.1,81.8730753078,1012.0
150.0,5.0,0.2,163.746150616,266.0
150.0,5.0,0.4,245.619225923,580.0
150.0,5.0,0.2,327.492301231,366.0
150.0,5.0,0.1,327.492301231,406.0
151.0,0.0,1.0,0.0,290.0
151.0,1.0,0.1,67.0320046036,888.0
151.0,1.0,0.2,134.064009207,673.0
151.0,1.0,0.2,268.128018414,554.0
151.0,1.0,0.1,335.160023018,812.0
151.0,1.0,0.4,201.096013811,960.0
151.0,2.0,0.1,268.128018414,467.0
151.0,2.0,0.1,67.0320046036,899.0
151.0,2.0,0.4,201.096013811,317.0
151.0,2.0,0.2,268.128018414,494.0
151.0,2.0,0.2,134.064009207,439.0
151.0,4.0,0.2,163.746150616,152.0
151.0,4.0,0.1,327.492301231,482.0
151.0,4.0,0.2,327.492301231,538.0
151.0,4.0,0.4,245.619225923,749.0
151.0,4.0,0.1,81.8730753078,938.0
151.0,5.0,0.2,134.064009207,632.0
151.0,5.0,0.1,67.0320046036,937.0
151.0,5.0,0.2,268.128018414,385.0
151.0,5.0,0.4,201.096013811,238.0
151.0,5.0,0.1,268.128018414,600.0
154.0,1.0,1.0,67.0320046036,232.0
154.0,2.0,1.0,67.0320046036,155.0
154.0,3.0,1.0,67.0320046036,174.0
156.0,0.0,1.0,0.0,458.0
156.0,2.0,1.0,0.0,487.0
156.0,3.0,1.0,0.0,157.0
156.0,5.0,1.0,67.0320046036,414.0
