,0,1,2,3,4,5,6
154,33.0597776443,27.0670566473,0.0,0.0,27.0670566473,0.0,0.0
155,73.9790891825,0.0,0.0,87.4502982694,69.0620401283,49.5896664665,73.9790891825
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,90.3582635737,0.0,49.5896664665,0.0,90.3582635737,0.0,90.3582635737
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,73.9790891825,0.0,104.488271666,84.3525662969,60.5689553984,90.3582635737
162,0.0,90.3582635737,60.5689553984,134.798689235,110.363832351,0.0,110.363832351
163,0.0,0.0,40.600584971,90.3582635737,90.3582635737,0.0,90.3582635737
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,110.363832351,90.3582635737,49.5896664665,110.363832351,90.3582635737,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,73.5007854793,69.0620401283,40.600584971,73.9790891825
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,60.5689553984,0.0,0.0,0.0,49.5896664665,73.9790891825
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,164.643490828,164.643490828,180.716527147,164.643490828,164.643490828,110.363832351,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,40.600584971,90.3582635737,90.3582635737,0.0,90.3582635737
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,40.600584971,40.600584971,0.0,40.600584971
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,40.600584971,0.0,0.0,49.5896664665,40.600584971,0.0,40.600584971
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,30.1194211912,24.6596963942,13.5335283237,30.1194211912,0.0,0.0,0.0
198,13.5335283237,11.0803158362,0.0,13.5335283237,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,20.1896517995,0.0,24.6596963942,0.0,16.5298888222,24.6596963942
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,90.3582635737,73.9790891825,81.201169942,90.3582635737,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,40.600584971,33.2409475087,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,73.5758882343,60.2388423824,66.1195552886,73.5758882343,60.2388423824,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,40.3793035989,0.0,0.0,40.3793035989,0.0,27.0670566473,40.3793035989
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,167.150374652,0.0,104.956408908,0.0,215.677902776,180.716527147,206.144201927
249,104.956408908,0.0,0.0,44.4485332026,96.9103286374,90.1902514375,104.956408908
250,104.956408908,0.0,0.0,78.3239368022,60.5689553984,90.1902514375,73.9790891825
251,24.6596963942,20.1896517995,0.0,24.6596963942,0.0,13.5335283237,0.0
252,13.5335283237,11.0803158362,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,60.2388423824,49.3193927883,54.1341132946,60.2388423824,0.0,0.0,0.0
255,0.0,134.798689235,90.3582635737,0.0,164.643490828,110.363832351,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,49.5896664665,40.600584971,0.0,49.5896664665,40.600584971,0.0,0.0
260,40.600584971,33.2409475087,0.0,40.600584971,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,40.600584971,0.0,0.0,49.5896664665,40.600584971,0.0,40.600584971
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,33.0597776443,0.0,0.0,0.0,33.0597776443,49.3193927883
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,134.798689235,0.0,60.5689553984,134.798689235,0.0,73.9790891825,110.363832351
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,24.6596963942,20.1896517995,0.0,0.0,0.0,13.5335283237,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,36.7879441171,30.1194211912,33.0597776444,36.7879441171,0.0,0.0,30.1194211912
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,40.600584971,40.600584971,0.0,40.600584971
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,36.7879441171,30.1194211912,33.0597776444,36.7879441171,30.1194211912,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,16.5298888222,13.5335283237,20.1896517995
291,60.2388423824,49.3193927883,0.0,0.0,49.3193927883,33.0597776443,0.0
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,20.1896517995,0.0,0.0,0.0,16.5298888222,24.6596963942
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,109.762327219,89.8657928234,49.3193927883,109.762327219,0.0,60.2388423824,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,20.1896517995,0.0,0.0,0.0,20.1896517995,16.5298888222,24.6596963942
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,49.3193927883,40.3793035989,0.0,49.3193927883,0.0,27.0670566473,0.0
304,27.0670566473,22.1606316725,0.0,27.0670566473,0.0,0.0,0.0
305,147.151776469,120.477684765,132.239110577,147.151776469,120.477684765,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,90.3582635737,0.0,49.5896664665,0.0,90.3582635737,0.0,90.3582635737
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,30.1194211912,24.6596963942,0.0,0.0,24.6596963942,16.5298888222,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,60.2388423824,49.3193927883,27.0670566473,60.2388423824,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,40.600584971,0.0,60.5689553984,49.5896664665,0.0,49.5896664665
316,0.0,36.7879441171,24.6596963942,0.0,0.0,36.7879441171,54.8811636094
317,0.0,0.0,16.5298888222,0.0,0.0,24.6596963942,36.7879441171
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,30.1194211912,24.6596963942,27.0670566474,30.1194211912,0.0,0.0,0.0
321,0.0,104.956408908,0.0,0.0,73.9790891825,60.5689553984,90.3582635737
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,134.798689235,90.3582635737,68.2910309053,0.0,118.508784646,0.0,118.508784646
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,219.524654438,179.731585647,197.277571153,219.524654438,0.0,120.477684765,0.0
329,90.3582635737,0.0,49.5896664665,0.0,90.3582635737,0.0,90.3582635737
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,40.600584971,0.0,0.0,49.5896664665,40.600584971,0.0,40.600584971
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0,11.0803158362,16.5298888222
341,73.5758882343,60.2388423824,33.0597776443,73.5758882343,60.2388423824,0.0,0.0
342,60.5689553984,49.5896664665,0.0,68.2910309053,53.2494294438,0.0,53.2494294438
343,49.5896664665,40.600584971,0.0,49.5896664665,0.0,0.0,40.600584971
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,40.3793035989,33.0597776443,0.0,0.0,33.0597776443,0.0,33.0597776443
346,49.5896664665,40.600584971,0.0,0.0,0.0,0.0,40.600584971
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,164.643490828,134.798689235,147.958178365,164.643490828,0.0,90.3582635737,0.0
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,73.5758882343,60.2388423824,66.1195552886,73.5758882343,0.0,0.0,60.2388423824
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,40.600584971,33.2409475087,0.0,40.600584971,0.0,0.0,0.0
360,40.600584971,33.2409475087,0.0,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,252.453352603,134.798689235,90.3582635737,252.453352603,252.453352603,202.333692644,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,80.7586071979,0.0,0.0,80.7586071979,0.0,54.1341132946,80.7586071979
375,80.7586071979,0.0,0.0,80.7586071979,0.0,44.3212633449,66.1195552886
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,0.0,16.5298888222,0.0,0.0,0.0,16.5298888222,24.6596963942
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,33.0597776443,27.0670566473,0.0,33.0597776443,0.0,0.0,27.0670566473
382,90.3582635737,73.9790891825,40.600584971,90.3582635737,0.0,0.0,0.0
383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,164.643490828,134.798689235,73.9790891825,164.643490828,0.0,90.3582635737,0.0
387,73.9790891825,60.5689553984,0.0,0.0,0.0,40.600584971,0.0
388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,33.0597776443,27.0670566473,0.0,0.0,27.0670566473,0.0,0.0
391,120.477684765,98.6387855766,108.268226589,120.477684765,0.0,0.0,0.0
392,27.0670566473,22.1606316725,0.0,0.0,0.0,0.0,0.0
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,147.151776469,120.477684765,66.1195552886,147.151776469,120.477684765,0.0,0.0
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,120.477684765,98.6387855766,54.1341132946,120.477684765,0.0,0.0,0.0
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0.0,0.0,40.600584971,90.3582635737,90.3582635737,0.0,90.3582635737
399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0.0,20.1896517995,0.0,0.0,24.6596963942,20.1896517995,30.1194211912
401,252.453352603,164.643490828,180.716527147,252.453352603,164.643490828,110.363832351,0.0
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,147.151776469,120.477684765,66.1195552886,147.151776469,0.0,0.0,120.477684765
407,66.1195552886,54.1341132946,0.0,66.1195552886,0.0,0.0,54.1341132946
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,33.0597776443,27.0670566473,0.0,0.0,0.0,0.0,27.0670566473
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
