"(108, 'supply')","[5, 0, 0, 0, 0.0]"
"(109, 'debris')","[0.5, 0, 4, 0.5, 0, 3, 0]"
"(109, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(109, 'period')",4.0
"(109, 'resource')",3.5
"(109, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(110, 'debris')","[0, 1.5, 0, 0.5, 1, 0, 0]"
"(110, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(110, 'period')",9.0
"(110, 'resource')",8.5
"(110, 'supply')","[4.0, 0, 0, 0, 0]"
"(111, 'debris')","[0, 0, 4, 0.5, 1, 0, 0]"
"(111, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(111, 'period')",6.0
"(111, 'resource')",6.0
"(111, 'supply')","[0.0, 0, 0, 0, 3.0]"
"(112, 'debris')","[0, 0, 4, 0.5, 1, 3, 0]"
"(112, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(112, 'period')",3.0
"(112, 'resource')",3.0
"(112, 'supply')","[4.0, 0, 0, 0, 2.0]"
"(113, 'debris')","[0.5, 1.5, 4, 0.5, 0, 3, 0]"
"(113, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(113, 'period')",2.0
"(113, 'resource')",2
"(113, 'supply')","[5, 0, 0, 0, 0.0]"
"(114, 'debris')","[0.5, 0, 4, 0.5, 0, 3, 0]"
"(114, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(114, 'period')",4.0
"(114, 'resource')",3.5
"(114, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(115, 'debris')","[0.5, 0, 4, 0, 0, 0, 1]"
"(115, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(115, 'period')",6.0
"(115, 'resource')",6.0
"(115, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(116, 'debris')","[0, 1.5, 0, 0.5, 0, 3, 0]"
"(116, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(116, 'period')",7.0
"(116, 'resource')",6.5
"(116, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(117, 'debris')","[0.5, 1.5, 4, 0.5, 1, 0, 0]"
"(117, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(117, 'period')",4.0
"(117, 'resource')",4
"(117, 'supply')","[5, 0, 0, 0, 0.0]"
"(118, 'debris')","[0.5, 1.5, 4, 0.5, 0, 0, 0]"
"(118, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(118, 'period')",5.0
"(118, 'resource')",5
"(118, 'supply')","[5, 0, 0, 0, 0.0]"
"(119, 'debris')","[0, 1.5, 4, 0.5, 0, 0, 0]"
"(119, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(119, 'period')",6.0
"(119, 'resource')",5.5
"(119, 'supply')","[5, 0, 0, 0, 0.0]"
"(120, 'debris')","[0.5, 1.5, 0, 0, 0, 0, 0]"
"(120, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(120, 'period')",10.0
"(120, 'resource')",9.5
"(120, 'supply')","[5, 0, 0, 0, 0.0]"
"(121, 'debris')","[0, 1.5, 0, 0, 0, 0, 0]"
"(121, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(121, 'period')",10.0
"(121, 'resource')",10.0
"(121, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(122, 'debris')","[0, 1.5, 4, 0, 0, 0, 0]"
"(122, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(122, 'period')",6.0
"(122, 'resource')",6.0
"(122, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(123, 'debris')","[0.5, 0, 0, 0, 0, 0, 0]"
"(123, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(123, 'period')",11.0
"(123, 'resource')",11.0
"(123, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(124, 'debris')","[0, 1.5, 4, 0.5, 1, 0, 0]"
"(124, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(124, 'period')",5.0
"(124, 'resource')",4.5
"(124, 'supply')","[5, 0, 0, 0, 0.0]"
"(125, 'debris')","[0, 0, 4, 0.5, 0, 0, 0]"
"(125, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(125, 'period')",7.0
"(125, 'resource')",7.0
"(125, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(126, 'debris')","[0, 0, 4, 0.5, 0, 3, 1]"
"(126, 'demand')","[0.0, 0.0, 0.0, 1.0, 0.0]"
"(126, 'period')",3.0
"(126, 'resource')",3.0
"(126, 'supply')","[0.0, 0, 0, 0, 5]"
"(127, 'debris')","[0, 0, 4, 0.5, 0, 0, 1]"
"(127, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(127, 'period')",6.0
"(127, 'resource')",6.0
"(127, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(128, 'debris')","[0, 0, 4, 0, 1, 3, 0]"
"(128, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(128, 'period')",4.0
"(128, 'resource')",3.5
"(128, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(129, 'debris')","[0.5, 1.5, 4, 0, 0, 3, 0]"
"(129, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(129, 'period')",3.0
"(129, 'resource')",2.5
"(129, 'supply')","[5, 0, 0, 0, 0.0]"
"(130, 'debris')","[0, 0, 4, 0.5, 1, 3, 0]"
"(130, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(130, 'period')",3.0
"(130, 'resource')",3.0
"(130, 'supply')","[2.0, 0, 0, 0, 2.0]"
"(131, 'debris')","[0.5, 0, 0, 0, 0, 0, 1]"
"(131, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(131, 'period')",10.0
"(131, 'resource')",10.0
"(131, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(132, 'debris')","[0, 1.5, 0, 0, 1, 3, 1]"
"(132, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(132, 'period')",5.0
"(132, 'resource')",5.0
"(132, 'supply')","[0.0, 0, 0, 0, 5]"
"(133, 'debris')","[0, 0, 0, 0, 1, 0, 1]"
"(133, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(133, 'period')",10.0
"(133, 'resource')",9.5
"(133, 'supply')","[4.0, 0, 0, 0, 0]"
"(134, 'debris')","[0, 1.5, 4, 0, 1, 0, 0]"
"(134, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(134, 'period')",5.0
"(134, 'resource')",5.0
"(134, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(135, 'debris')","[0, 0, 4, 0, 0, 3, 1]"
"(135, 'demand')","[0.0, 0.0, 0.0, 5, 0.0]"
"(135, 'period')",4.0
"(135, 'resource')",3.5
"(135, 'supply')","[0.0, 0, 0, 0, 5]"
"(136, 'debris')","[0, 0, 4, 0, 0, 0, 1]"
"(136, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(136, 'period')",7.0
"(136, 'resource')",6.5
"(136, 'supply')","[0.0, 0, 0, 0, 0.0]"
"(137, 'debris')","[0, 0, 0, 0, 1, 3, 1]"
"(137, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(137, 'period')",7.0
"(137, 'resource')",6.5
"(137, 'supply')","[2.0, 0, 0, 0, 5]"
"(138, 'debris')","[0, 1.5, 0, 0.5, 1, 3, 1]"
"(138, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(138, 'period')",5.0
"(138, 'resource')",4.5
"(138, 'supply')","[0.0, 0, 0, 0, 5]"
"(139, 'debris')","[0, 1.5, 0, 0.5, 0, 3, 1]"
"(139, 'demand')","[0.0, 0.0, 0.0, 3, 0.0]"
"(139, 'period')",6.0
"(139, 'resource')",5.5
"(139, 'supply')","[0.0, 0, 0, 0, 5]"
"(140, 'debris')","[0, 1.5, 0, 0.5, 0, 3, 0]"
"(140, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(140, 'period')",7.0
"(140, 'resource')",6.5
"(140, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(141, 'debris')","[0, 0, 4, 0, 0, 3, 1]"
"(141, 'demand')","[0.0, 0.0, 0.0, 4.0, 0.0]"
"(141, 'period')",4.0
"(141, 'resource')",3.5
"(141, 'supply')","[0.0, 0, 0, 0, 5]"
"(142, 'debris')","[0, 0, 4, 0, 0, 0, 1]"
"(142, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(142, 'period')",7.0
"(142, 'resource')",6.5
"(142, 'supply')","[0.0, 0, 0, 0, 1.0]"
"(143, 'debris')","[0, 1.5, 0, 0.5, 1, 0, 0]"
"(143, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(143, 'period')",9.0
"(143, 'resource')",8.5
"(143, 'supply')","[7.0, 0, 0, 0, 0]"
"(144, 'debris')","[0.5, 1.5, 0, 0, 1, 0, 0]"
"(144, 'demand')","[0.0, 0.0, 1.0, 0.0, 0.0]"
"(144, 'period')",9.0
"(144, 'resource')",8.5
"(144, 'supply')","[5, 0, 0, 0, 0.0]"
"(145, 'debris')","[0.5, 1.5, 0, 0, 0, 0, 0]"
"(145, 'demand')","[0.0, 0.0, 1.0, 0.0, 0.0]"
"(145, 'period')",10.0
"(145, 'resource')",9.5
"(145, 'supply')","[5, 0, 0, 0, 0.0]"
"(146, 'debris')","[0.5, 0, 0, 0, 0, 0, 0]"
"(146, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(146, 'period')",11.0
"(146, 'resource')",11.0
"(146, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(147, 'debris')","[0, 1.5, 0, 0.5, 0, 0, 1]"
"(147, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(147, 'period')",9.0
"(147, 'resource')",8.5
"(147, 'supply')","[5.0, 0, 0, 0, 0]"
"(148, 'debris')","[0.5, 1.5, 0, 0.5, 0, 3, 0]"
"(148, 'demand')","[0.0, 0.0, 1.0, 0.0, 0.0]"
"(148, 'period')",6.0
"(148, 'resource')",6
"(148, 'supply')","[5, 0, 0, 0, 0.0]"
"(149, 'debris')","[0.5, 1.5, 0, 0, 0, 3, 0]"
"(149, 'demand')","[0.0, 0.0, 1.0, 0.0, 0.0]"
"(149, 'period')",7.0
"(149, 'resource')",6.5
"(149, 'supply')","[5, 0, 0, 0, 0.0]"
"(150, 'debris')","[0, 1.5, 0, 0, 0, 3, 0]"
"(150, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(150, 'period')",7.0
"(150, 'resource')",7.0
"(150, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(151, 'debris')","[0, 0, 0, 0, 1, 3, 1]"
"(151, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(151, 'period')",7.0
"(151, 'resource')",6.5
"(151, 'supply')","[0.0, 0, 0, 0, 5]"
"(152, 'debris')","[0.5, 0, 0, 0, 1, 3, 1]"
"(152, 'demand')","[0.0, 0.0, 0.0, 4.0, 0.0]"
"(152, 'period')",6.0
"(152, 'resource')",6.0
"(152, 'supply')","[0.0, 0, 0, 0, 5]"
"(153, 'debris')","[0, 0, 0, 0.5, 0, 3, 1]"
"(153, 'demand')","[0.0, 0.0, 0.0, 4.0, 0.0]"
"(153, 'period')",7.0
"(153, 'resource')",7.0
"(153, 'supply')","[0.0, 0, 0, 0, 5]"
"(154, 'debris')","[0, 0, 0, 0.5, 0, 0, 1]"
"(154, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(154, 'period')",10.0
"(154, 'resource')",10.0
"(154, 'supply')","[0.0, 0, 0, 0, 1.0]"
"(155, 'debris')","[0, 1.5, 0, 0, 1, 3, 1]"
"(155, 'demand')","[0.0, 0.0, 3, 0.0, 0.0]"
"(155, 'period')",5.0
"(155, 'resource')",5.0
"(155, 'supply')","[0.0, 0, 0, 0, 5]"
"(156, 'debris')","[0, 1.5, 0, 0, 1, 0, 1]"
"(156, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(156, 'period')",8.0
"(156, 'resource')",8.0
"(156, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(157, 'debris')","[0.5, 1.5, 4, 0.5, 0, 0, 0]"
"(157, 'demand')","[0.0, 0.0, 1.0, 0.0, 0.0]"
"(157, 'period')",5.0
"(157, 'resource')",5
"(157, 'supply')","[5, 0, 0, 0, 0.0]"
"(158, 'debris')","[0.5, 0, 4, 0.5, 1, 0, 1]"
"(158, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(158, 'period')",5.0
"(158, 'resource')",4.5
"(158, 'supply')","[0.0, 0, 0, 0, 5]"
"(159, 'debris')","[0.5, 0, 4, 0.5, 1, 0, 0]"
"(159, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(159, 'period')",6.0
"(159, 'resource')",5.5
"(159, 'supply')","[0.0, 0, 0, 0, 1.0]"
"(160, 'debris')","[0, 1.5, 4, 0, 1, 0, 0]"
"(160, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(160, 'period')",5.0
"(160, 'resource')",5.0
"(160, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(161, 'debris')","[0, 0, 4, 0.5, 0, 0, 1]"
"(161, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(161, 'period')",6.0
"(161, 'resource')",6.0
"(161, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(162, 'debris')","[0, 1.5, 4, 0, 1, 3, 0]"
"(162, 'demand')","[0.0, 0.0, 3.0, 0.0, 0.0]"
"(162, 'period')",2.0
"(162, 'resource')",2.0
"(162, 'supply')","[7.0, 0, 0, 0, 0]"
"(163, 'debris')","[0, 0, 4, 0, 1, 3, 0]"
"(163, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(163, 'period')",4.0
"(163, 'resource')",3.5
"(163, 'supply')","[3.0, 0, 0, 0, 0]"
"(164, 'debris')","[0, 1.5, 4, 0.5, 1, 0, 1]"
"(164, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(164, 'period')",4.0
"(164, 'resource')",3.5
"(164, 'supply')","[5, 0, 0, 0, 1.0]"
"(165, 'debris')","[0, 0, 4, 0.5, 1, 0, 1]"
"(165, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(165, 'period')",5.0
"(165, 'resource')",5.0
"(165, 'supply')","[6.0, 0, 0, 0, 0]"
"(166, 'debris')","[0, 0, 4, 0, 1, 0, 1]"
"(166, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(166, 'period')",6.0
"(166, 'resource')",5.5
"(166, 'supply')","[4.0, 0, 0, 0, 0]"
"(167, 'debris')","[0, 1.5, 0, 0, 1, 0, 1]"
"(167, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(167, 'period')",8.0
"(167, 'resource')",8.0
"(167, 'supply')","[4.0, 0, 0, 0, 0]"
"(168, 'debris')","[0, 1.5, 0, 0, 1, 0, 1]"
"(168, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(168, 'period')",8.0
"(168, 'resource')",8.0
"(168, 'supply')","[6.0, 0, 0, 0, 0]"
"(169, 'debris')","[0, 0, 0, 0, 0, 3, 1]"
"(169, 'demand')","[0.0, 0.0, 0.0, 5, 0.0]"
"(169, 'period')",8.0
"(169, 'resource')",7.5
"(169, 'supply')","[0.0, 0, 0, 0, 5]"
"(170, 'debris')","[0, 0, 0, 0, 0, 3, 0]"
"(170, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(170, 'period')",9.0
"(170, 'resource')",8.5
"(170, 'supply')","[0.0, 0, 0, 0, 0.0]"
"(171, 'debris')","[0.5, 0, 0, 0.5, 0, 3, 0]"
"(171, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(171, 'period')",8.0
"(171, 'resource')",7.5
"(171, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(172, 'debris')","[0, 0, 0, 0.5, 1, 0, 0]"
"(172, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(172, 'period')",10.0
"(172, 'resource')",10.0
"(172, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(173, 'debris')","[0, 1.5, 0, 0.5, 0, 0, 1]"
"(173, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(173, 'period')",9.0
"(173, 'resource')",8.5
"(173, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(174, 'debris')","[0, 0, 4, 0, 0, 3, 0]"
"(174, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(174, 'period')",5.0
"(174, 'resource')",4.5
"(174, 'supply')","[0.0, 0, 0, 0, 0.0]"
"(175, 'debris')","[0, 0, 0, 0.5, 1, 0, 0]"
"(175, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(175, 'period')",10.0
"(175, 'resource')",10.0
"(175, 'supply')","[0.0, 0, 0, 0, 3.0]"
"(176, 'debris')","[0, 1.5, 4, 0, 1, 0, 0]"
"(176, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(176, 'period')",5.0
"(176, 'resource')",5.0
"(176, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(177, 'debris')","[0, 0, 4, 0.5, 1, 0, 1]"
"(177, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(177, 'period')",5.0
"(177, 'resource')",5.0
"(177, 'supply')","[7.0, 0, 0, 0, 0]"
"(178, 'debris')","[0, 0, 4, 0, 1, 0, 1]"
"(178, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(178, 'period')",6.0
"(178, 'resource')",5.5
"(178, 'supply')","[5.0, 0, 0, 0, 0]"
"(179, 'debris')","[0, 1.5, 4, 0.5, 0, 0, 1]"
"(179, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(179, 'period')",5.0
"(179, 'resource')",4.5
"(179, 'supply')","[5, 0, 0, 0, 0.0]"
"(180, 'debris')","[0.5, 0, 0, 0.5, 1, 0, 1]"
"(180, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(180, 'period')",9.0
"(180, 'resource')",8.5
"(180, 'supply')","[0.0, 0, 0, 0, 5]"
"(181, 'debris')","[0.5, 0, 0, 0, 1, 3, 0]"
"(181, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(181, 'period')",7.0
"(181, 'resource')",7.0
"(181, 'supply')","[0.0, 0, 0, 0, 1.0]"
"(182, 'debris')","[0, 1.5, 4, 0.5, 1, 0, 0]"
"(182, 'demand')","[0.0, 0.0, 0.0, 1.0, 0.0]"
"(182, 'period')",5.0
"(182, 'resource')",4.5
"(182, 'supply')","[5, 0, 0, 0, 0.0]"
"(183, 'debris')","[0.5, 0, 0, 0, 1, 0, 1]"
"(183, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(183, 'period')",9.0
"(183, 'resource')",9.0
"(183, 'supply')","[0.0, 0, 0, 0, 1.0]"
"(184, 'debris')","[0, 1.5, 0, 0.5, 1, 3, 0]"
"(184, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(184, 'period')",6.0
"(184, 'resource')",5.5
"(184, 'supply')","[0.0, 0, 0, 0, 1.0]"
"(185, 'debris')","[0.5, 0, 0, 0, 1, 3, 0]"
"(185, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(185, 'period')",7.0
"(185, 'resource')",7.0
"(185, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(186, 'debris')","[0, 0, 0, 0, 1, 0, 1]"
"(186, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(186, 'period')",10.0
"(186, 'resource')",9.5
"(186, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(187, 'debris')","[0, 1.5, 0, 0.5, 1, 3, 0]"
"(187, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(187, 'period')",6.0
"(187, 'resource')",5.5
"(187, 'supply')","[4.0, 0, 0, 0, 2.0]"
"(188, 'debris')","[0, 1.5, 0, 0, 1, 3, 0]"
"(188, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(188, 'period')",6.0
"(188, 'resource')",6.0
"(188, 'supply')","[0.0, 0, 0, 0, 3.0]"
"(189, 'debris')","[0, 1.5, 0, 0, 1, 3, 0]"
"(189, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(189, 'period')",6.0
"(189, 'resource')",6.0
"(189, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(190, 'debris')","[0, 0, 4, 0.5, 1, 0, 0]"
"(190, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(190, 'period')",6.0
"(190, 'resource')",6.0
"(190, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(191, 'debris')","[0.5, 1.5, 0, 0, 1, 0, 0]"
"(191, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(191, 'period')",9.0
"(191, 'resource')",8.5
"(191, 'supply')","[5, 0, 0, 0, 0.0]"
"(192, 'debris')","[0, 0, 0, 0.5, 1, 0, 0]"
"(192, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(192, 'period')",10.0
"(192, 'resource')",10.0
"(192, 'supply')","[3.0, 0, 0, 0, 0]"
"(193, 'debris')","[0, 0, 4, 0, 1, 0, 1]"
"(193, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(193, 'period')",6.0
"(193, 'resource')",5.5
"(193, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(194, 'debris')","[0, 1.5, 4, 0, 0, 3, 1]"
"(194, 'demand')","[0.0, 0.0, 3.0, 0.0, 0.0]"
"(194, 'period')",2.0
"(194, 'resource')",2.0
"(194, 'supply')","[0.0, 0, 0, 0, 5]"
"(195, 'debris')","[0, 1.5, 4, 0, 0, 3, 0]"
"(195, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(195, 'period')",3.0
"(195, 'resource')",3.0
"(195, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(196, 'debris')","[0, 1.5, 4, 0, 1, 3, 1]"
"(196, 'demand')","[0.0, 0.0, 3.0, 0.0, 0.0]"
"(196, 'period')",1.0
"(196, 'resource')",1.0
"(196, 'supply')","[2.0, 0, 0, 0, 5]"
"(197, 'debris')","[0, 1.5, 0, 0, 1, 3, 1]"
"(197, 'demand')","[0.0, 0.0, 1.0, 0.0, 0.0]"
"(197, 'period')",5.0
"(197, 'resource')",5.0
"(197, 'supply')","[0.0, 0, 0, 0, 5]"
"(198, 'debris')","[0, 1.5, 4, 0, 1, 0, 1]"
"(198, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(198, 'period')",4.0
"(198, 'resource')",4.0
"(198, 'supply')","[3.0, 0, 0, 0, 1.0]"
"(199, 'debris')","[0, 0, 4, 0.5, 0, 3, 1]"
"(199, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(199, 'period')",3.0
"(199, 'resource')",3.0
"(199, 'supply')","[0.0, 0, 0, 0, 5]"
"(200, 'debris')","[0.5, 0, 4, 0.5, 0, 3, 1]"
"(200, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(200, 'period')",3.0
"(200, 'resource')",2.5
"(200, 'supply')","[0.0, 0, 0, 0, 5]"
"(201, 'debris')","[0, 0, 4, 0, 0, 3, 0]"
"(201, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(201, 'period')",5.0
"(201, 'resource')",4.5
"(201, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(202, 'debris')","[0, 1.5, 4, 0, 1, 0, 0]"
"(202, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(202, 'period')",5.0
"(202, 'resource')",5.0
"(202, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(203, 'debris')","[0, 0, 0, 0, 0, 3, 1]"
"(203, 'demand')","[0.0, 0.0, 0.0, 3, 0.0]"
"(203, 'period')",8.0
"(203, 'resource')",7.5
"(203, 'supply')","[0.0, 0, 0, 0, 5]"
"(204, 'debris')","[0, 0, 0, 0, 0, 3, 0]"
"(204, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(204, 'period')",9.0
"(204, 'resource')",8.5
"(204, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(205, 'debris')","[0, 0, 4, 0.5, 0, 3, 1]"
"(205, 'demand')","[0.0, 0.0, 0.0, 5, 0.0]"
"(205, 'period')",3.0
"(205, 'resource')",3.0
"(205, 'supply')","[0.0, 0, 0, 0, 5]"
"(206, 'debris')","[0, 0, 0, 0.5, 0, 3, 1]"
"(206, 'demand')","[0.0, 0.0, 0.0, 5, 0.0]"
"(206, 'period')",7.0
"(206, 'resource')",7.0
"(206, 'supply')","[0.0, 0, 0, 0, 5]"
"(207, 'debris')","[0.5, 0, 0, 0.5, 0, 0, 1]"
"(207, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(207, 'period')",10.0
"(207, 'resource')",9.5
"(207, 'supply')","[0.0, 0, 0, 0, 0.0]"
"(208, 'debris')","[0, 0, 0, 0, 1, 3, 0]"
"(208, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(208, 'period')",8.0
"(208, 'resource')",7.5
"(208, 'supply')","[0.0, 0, 0, 0, 3.0]"
"(209, 'debris')","[0, 1.5, 0, 0, 0, 0, 0]"
"(209, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(209, 'period')",10.0
"(209, 'resource')",10.0
"(209, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(210, 'debris')","[0.5, 0, 4, 0.5, 1, 0, 0]"
"(210, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(210, 'period')",6.0
"(210, 'resource')",5.5
"(210, 'supply')","[3.0, 0, 0, 0, 0]"
"(211, 'debris')","[0.5, 0, 4, 0, 0, 3, 0]"
"(211, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(211, 'period')",4.0
"(211, 'resource')",4.0
"(211, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(212, 'debris')","[0, 0, 4, 0.5, 0, 3, 0]"
"(212, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(212, 'period')",4.0
"(212, 'resource')",4.0
"(212, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(213, 'debris')","[0, 1.5, 0, 0, 0, 3, 1]"
"(213, 'demand')","[0.0, 0.0, 0.0, 3, 0.0]"
"(213, 'period')",6.0
"(213, 'resource')",6.0
"(213, 'supply')","[0.0, 0, 0, 0, 5]"
"(214, 'debris')","[0, 0, 4, 0, 1, 3, 1]"
"(214, 'demand')","[0.0, 0.0, 2, 0.0, 0.0]"
"(214, 'period')",3.0
"(214, 'resource')",2.5
"(214, 'supply')","[0.0, 0, 0, 0, 5]"
"(215, 'debris')","[0.5, 1.5, 0, 0.5, 0, 3, 0]"
"(215, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(215, 'period')",6.0
"(215, 'resource')",6
"(215, 'supply')","[5, 0, 0, 0, 0.0]"
"(216, 'debris')","[0.5, 0, 0, 0.5, 0, 3, 0]"
"(216, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(216, 'period')",8.0
"(216, 'resource')",7.5
"(216, 'supply')","[3.0, 0, 0, 0, 0.0]"
