s,a,probability,reward,s_prime
16.0,13.0,1.0,14.9361205104,2597.0
18.0,8.0,1.0,0.0,675.0
18.0,2.0,1.0,0.0,19.0
18.0,3.0,1.0,0.0,25.0
18.0,14.0,1.0,40.600584971,74.0
19.0,8.0,1.0,0.0,9.0
19.0,3.0,1.0,0.0,33.0
19.0,4.0,1.0,22.2820734643,62.0
19.0,5.0,0.1,37.1367891072,3816.0
19.0,5.0,0.1,7.42735782143,2407.0
19.0,5.0,0.2,14.8547156429,507.0
19.0,5.0,0.4,22.2820734643,1166.0
19.0,5.0,0.2,29.7094312857,127.0
19.0,14.0,1.0,22.2820734643,173.0
20.0,4.0,1.0,6.71123155685,21.0
20.0,5.0,0.1,2.23707718562,2744.0
20.0,5.0,0.4,6.71123155685,1121.0
20.0,5.0,0.2,8.94830874247,363.0
20.0,5.0,0.2,4.47415437123,36.0
20.0,5.0,0.1,11.1853859281,889.0
20.0,9.0,0.1,2.23707718562,1713.0
20.0,9.0,0.2,4.47415437123,178.0
20.0,9.0,0.2,8.94830874247,234.0
20.0,9.0,0.4,6.71123155685,238.0
20.0,9.0,0.1,11.1853859281,973.0
20.0,10.0,1.0,0.0,23.0
20.0,11.0,0.2,4.47415437123,3785.0
20.0,11.0,0.1,11.1853859281,1970.0
20.0,11.0,0.4,6.71123155685,1827.0
20.0,11.0,0.1,2.23707718562,2453.0
20.0,11.0,0.2,8.94830874247,1335.0
20.0,13.0,1.0,6.71123155685,113.0
4118.0,3.0,1.0,0.0,2207.0
4118.0,7.0,1.0,0.0,3963.0
4118.0,8.0,1.0,0.0,3187.0
4118.0,9.0,1.0,0.0,4098.0
4118.0,11.0,0.2,44.3212633449,4256.0
4118.0,11.0,0.2,22.1606316725,3937.0
4118.0,11.0,0.1,11.0803158362,1106.0
4118.0,11.0,0.4,33.2409475087,4119.0
4118.0,13.0,1.0,33.2409475087,4290.0
23.0,9.0,0.1,1.83156388887,2197.0
23.0,9.0,0.2,3.66312777775,97.0
23.0,9.0,0.1,9.15781944437,1815.0
23.0,9.0,0.4,5.49469166662,69.0
23.0,9.0,0.2,7.32625555549,625.0
23.0,11.0,0.2,3.66312777775,1049.0
23.0,11.0,0.1,1.83156388887,3681.0
23.0,11.0,0.4,5.49469166662,1516.0
23.0,11.0,0.2,7.32625555549,2941.0
23.0,11.0,0.1,9.15781944437,2871.0
23.0,4.0,1.0,5.49469166662,24.0
23.0,5.0,0.4,5.49469166662,1089.0
23.0,5.0,0.1,9.15781944437,587.0
23.0,5.0,0.2,3.66312777775,37.0
23.0,5.0,0.2,7.32625555549,2022.0
23.0,5.0,0.1,1.83156388887,1505.0
23.0,13.0,1.0,5.49469166662,93.0
25.0,8.0,1.0,0.0,57.0
25.0,9.0,0.2,22.1606316725,600.0
25.0,9.0,0.4,33.2409475087,145.0
25.0,9.0,0.2,44.3212633449,1634.0
25.0,9.0,0.1,11.0803158362,3520.0
25.0,9.0,0.1,55.4015791812,457.0
25.0,10.0,1.0,33.2409475087,122.0
25.0,2.0,1.0,0.0,33.0
25.0,14.0,1.0,33.2409475087,26.0
26.0,2.0,1.0,0.0,27.0
26.0,8.0,1.0,0.0,159.0
26.0,9.0,0.4,27.2153859868,464.0
26.0,9.0,0.1,9.07179532894,3168.0
26.0,9.0,0.1,45.3589766447,1405.0
26.0,9.0,0.2,36.2871813158,862.0
26.0,9.0,0.2,18.1435906579,601.0
26.0,10.0,1.0,0.0,68.0
26.0,11.0,0.2,18.1435906579,672.0
26.0,11.0,0.4,27.2153859868,1217.0
26.0,11.0,0.2,36.2871813158,4330.0
26.0,11.0,0.1,9.07179532894,4452.0
26.0,11.0,0.1,45.3589766447,533.0
26.0,13.0,1.0,27.2153859868,42.0
27.0,4.0,1.0,14.9361205104,28.0
27.0,5.0,0.2,19.9148273471,280.0
27.0,5.0,0.1,4.97870683679,2970.0
27.0,5.0,0.1,24.8935341839,83.0
27.0,5.0,0.4,14.9361205104,708.0
27.0,5.0,0.2,9.95741367357,699.0
27.0,8.0,1.0,0.0,20.0
27.0,9.0,0.2,9.95741367357,176.0
27.0,9.0,0.4,14.9361205104,481.0
27.0,9.0,0.1,24.8935341839,1316.0
27.0,9.0,0.1,4.97870683679,2350.0
27.0,9.0,0.2,19.9148273471,407.0
27.0,10.0,1.0,0.0,70.0
27.0,11.0,0.2,9.95741367357,3474.0
27.0,11.0,0.2,19.9148273471,3052.0
27.0,11.0,0.1,4.97870683679,3870.0
27.0,11.0,0.4,14.9361205104,542.0
27.0,11.0,0.1,24.8935341839,1247.0
27.0,13.0,1.0,14.9361205104,426.0
29.0,8.0,1.0,0.0,8.0
29.0,3.0,1.0,0.0,231.0
29.0,4.0,1.0,49.5896664665,236.0
29.0,5.0,0.1,16.5298888222,1744.0
29.0,5.0,0.4,49.5896664665,1498.0
29.0,5.0,0.1,82.6494441108,3962.0
29.0,5.0,0.2,66.1195552886,678.0
29.0,5.0,0.2,33.0597776443,182.0
29.0,7.0,1.0,0.0,19.0
30.0,3.0,1.0,0.0,244.0
30.0,5.0,1.0,0.0,43.0
30.0,7.0,1.0,0.0,46.0
30.0,9.0,1.0,0.0,31.0
30.0,10.0,1.0,18.2430187876,109.0
30.0,11.0,0.1,30.4050313126,4104.0
30.0,11.0,0.2,12.162012525,4321.0
30.0,11.0,0.1,6.08100626252,4291.0
30.0,11.0,0.2,24.3240250501,4428.0
30.0,11.0,0.4,18.2430187876,206.0
30.0,13.0,1.0,18.2430187876,156.0
31.0,3.0,1.0,0.0,592.0
31.0,5.0,1.0,0.0,104.0
31.0,7.0,1.0,0.0,54.0
31.0,10.0,1.0,14.9361205104,32.0
31.0,11.0,0.4,14.9361205104,249.0
31.0,11.0,0.1,24.8935341839,2476.0
31.0,11.0,0.2,9.95741367357,220.0
31.0,11.0,0.1,4.97870683679,2897.0
31.0,11.0,0.2,19.9148273471,95.0
31.0,13.0,1.0,14.9361205104,776.0
33.0,4.0,1.0,18.2430187876,87.0
33.0,5.0,0.1,30.4050313126,2059.0
33.0,5.0,0.2,12.162012525,34.0
33.0,5.0,0.4,18.2430187876,707.0
33.0,5.0,0.2,24.3240250501,300.0
33.0,5.0,0.1,6.08100626252,2018.0
33.0,8.0,1.0,0.0,10.0
33.0,9.0,0.4,18.2430187876,1201.0
33.0,9.0,0.1,30.4050313126,458.0
33.0,9.0,0.2,12.162012525,51.0
33.0,9.0,0.1,6.08100626252,1420.0
33.0,9.0,0.2,24.3240250501,1377.0
33.0,10.0,1.0,18.2430187876,60.0
33.0,14.0,1.0,18.2430187876,27.0
34.0,4.0,1.0,0.0,509.0
34.0,8.0,1.0,0.0,35.0
34.0,9.0,1.0,0.0,52.0
34.0,10.0,1.0,14.9361205104,191.0
34.0,11.0,0.2,19.9148273471,505.0
34.0,11.0,0.2,9.95741367357,3924.0
34.0,11.0,0.1,4.97870683679,1757.0
34.0,11.0,0.4,14.9361205104,2038.0
34.0,11.0,0.1,24.8935341839,1949.0
34.0,13.0,1.0,14.9361205104,84.0
34.0,14.0,1.0,14.9361205104,699.0
35.0,4.0,1.0,0.0,385.0
35.0,9.0,1.0,0.0,12.0
35.0,10.0,1.0,6.71123155685,189.0
35.0,11.0,0.2,8.94830874247,2306.0
35.0,11.0,0.1,11.1853859281,302.0
35.0,11.0,0.1,2.23707718562,181.0
35.0,11.0,0.4,6.71123155685,342.0
35.0,11.0,0.2,4.47415437123,1669.0
35.0,13.0,1.0,6.71123155685,1379.0
35.0,14.0,1.0,6.71123155685,36.0
39.0,2.0,1.0,0.0,248.0
39.0,3.0,1.0,0.0,48.0
39.0,9.0,0.2,19.9148273471,1176.0
39.0,9.0,0.1,4.97870683679,267.0
39.0,9.0,0.2,9.95741367357,955.0
39.0,9.0,0.1,24.8935341839,366.0
39.0,9.0,0.4,14.9361205104,887.0
39.0,11.0,0.1,24.8935341839,72.0
39.0,11.0,0.2,19.9148273471,4313.0
39.0,11.0,0.1,4.97870683679,4483.0
39.0,11.0,0.2,9.95741367357,2628.0
39.0,11.0,0.4,14.9361205104,3405.0
39.0,13.0,1.0,14.9361205104,648.0
39.0,14.0,1.0,0.0,6.0
40.0,9.0,0.1,16.6866349802,160.0
40.0,9.0,0.2,6.67465399207,2683.0
40.0,9.0,0.2,13.3493079841,595.0
40.0,9.0,0.1,3.33732699603,2741.0
40.0,9.0,0.4,10.0119809881,871.0
40.0,2.0,1.0,0.0,23.0
40.0,11.0,0.1,16.6866349802,1177.0
40.0,11.0,0.4,10.0119809881,41.0
40.0,11.0,0.1,3.33732699603,307.0
40.0,11.0,0.2,6.67465399207,476.0
40.0,11.0,0.2,13.3493079841,969.0
40.0,13.0,1.0,10.0119809881,327.0
2089.0,11.0,0.2,7.32625555549,2234.0
2089.0,11.0,0.1,9.15781944437,91.0
2089.0,11.0,0.1,1.83156388887,3842.0
2089.0,11.0,0.4,5.49469166662,286.0
2089.0,11.0,0.2,3.66312777775,2543.0
2089.0,10.0,1.0,5.49469166662,2181.0
2089.0,3.0,1.0,0.0,311.0
2089.0,13.0,1.0,5.49469166662,2090.0
2089.0,14.0,1.0,5.49469166662,2411.0
43.0,3.0,1.0,0.0,44.0
43.0,7.0,1.0,0.0,90.0
43.0,9.0,1.0,0.0,104.0
43.0,10.0,1.0,14.9361205104,1035.0
43.0,11.0,0.4,14.9361205104,1554.0
43.0,11.0,0.2,9.95741367357,2324.0
43.0,11.0,0.2,19.9148273471,237.0
43.0,11.0,0.1,24.8935341839,1502.0
43.0,11.0,0.1,4.97870683679,3333.0
43.0,13.0,1.0,14.9361205104,1533.0
44.0,9.0,1.0,0.0,305.0
44.0,10.0,1.0,12.2286611935,45.0
44.0,11.0,0.1,4.07622039784,1953.0
44.0,11.0,0.1,20.3811019892,218.0
44.0,11.0,0.2,8.15244079567,515.0
44.0,11.0,0.4,12.2286611935,1054.0
44.0,11.0,0.2,16.3048815913,558.0
44.0,13.0,1.0,12.2286611935,582.0
44.0,7.0,1.0,0.0,264.0
46.0,3.0,1.0,0.0,116.0
46.0,5.0,1.0,0.0,90.0
46.0,9.0,1.0,0.0,54.0
46.0,10.0,1.0,8.19711673419,86.0
46.0,11.0,0.2,5.46474448946,3024.0
46.0,11.0,0.2,10.9294889789,890.0
46.0,11.0,0.4,8.19711673419,2043.0
46.0,11.0,0.1,2.73237224473,4380.0
46.0,11.0,0.1,13.6618612236,4469.0
46.0,13.0,1.0,8.19711673419,569.0
46.0,14.0,1.0,8.19711673419,47.0
2095.0,3.0,1.0,0.0,1436.0
2095.0,9.0,1.0,0.0,1273.0
2095.0,10.0,1.0,6.71123155685,2361.0
2095.0,11.0,0.2,4.47415437123,2057.0
2095.0,11.0,0.4,6.71123155685,1107.0
2095.0,11.0,0.2,8.94830874247,1700.0
2095.0,11.0,0.1,2.23707718562,1230.0
2095.0,11.0,0.1,11.1853859281,3563.0
2095.0,13.0,1.0,6.71123155685,2139.0
2095.0,14.0,1.0,6.71123155685,3272.0
48.0,9.0,0.1,4.07622039784,1144.0
48.0,9.0,0.1,20.3811019892,433.0
48.0,9.0,0.4,12.2286611935,202.0
48.0,9.0,0.2,16.3048815913,204.0
48.0,9.0,0.2,8.15244079567,532.0
48.0,2.0,1.0,0.0,92.0
48.0,11.0,0.4,12.2286611935,1184.0
48.0,11.0,0.2,8.15244079567,2682.0
48.0,11.0,0.1,4.07622039784,4071.0
48.0,11.0,0.2,16.3048815913,988.0
48.0,11.0,0.1,20.3811019892,3535.0
48.0,13.0,1.0,12.2286611935,49.0
48.0,14.0,1.0,0.0,40.0
2097.0,0.0,1.0,0.0,1509.0
2097.0,3.0,1.0,0.0,710.0
2097.0,4.0,1.0,0.0,3335.0
2097.0,5.0,1.0,0.0,3614.0
2097.0,10.0,1.0,33.2409475087,2944.0
2097.0,11.0,0.2,44.3212633449,2120.0
2097.0,11.0,0.4,33.2409475087,1993.0
2097.0,11.0,0.1,11.0803158362,2098.0
2097.0,11.0,0.2,22.1606316725,3363.0
2097.0,11.0,0.1,55.4015791812,474.0
2097.0,13.0,1.0,33.2409475087,4151.0
2097.0,14.0,1.0,33.2409475087,2900.0
51.0,4.0,1.0,0.0,1297.0
51.0,5.0,1.0,0.0,52.0
51.0,8.0,1.0,0.0,11.0
51.0,10.0,1.0,14.9361205104,114.0
51.0,11.0,0.4,14.9361205104,240.0
51.0,11.0,0.1,4.97870683679,1891.0
51.0,11.0,0.2,9.95741367357,3308.0
51.0,11.0,0.1,24.8935341839,1861.0
51.0,11.0,0.2,19.9148273471,2367.0
51.0,13.0,1.0,14.9361205104,815.0
51.0,14.0,1.0,14.9361205104,176.0
52.0,4.0,1.0,0.0,534.0
52.0,8.0,1.0,0.0,12.0
52.0,10.0,1.0,12.2286611935,1660.0
52.0,11.0,0.2,8.15244079567,73.0
52.0,11.0,0.4,12.2286611935,1458.0
52.0,11.0,0.2,16.3048815913,3443.0
52.0,11.0,0.1,20.3811019892,53.0
52.0,11.0,0.1,4.07622039784,761.0
52.0,13.0,1.0,12.2286611935,943.0
52.0,14.0,1.0,12.2286611935,940.0
54.0,3.0,1.0,0.0,64.0
54.0,5.0,1.0,0.0,55.0
54.0,10.0,1.0,6.71123155685,394.0
54.0,11.0,0.4,6.71123155685,400.0
54.0,11.0,0.1,2.23707718562,2056.0
54.0,11.0,0.1,11.1853859281,2395.0
54.0,11.0,0.2,4.47415437123,275.0
54.0,11.0,0.2,8.94830874247,2339.0
54.0,13.0,1.0,6.71123155685,1050.0
54.0,14.0,1.0,6.71123155685,370.0
55.0,3.0,1.0,0.0,124.0
55.0,10.0,1.0,5.49469166662,545.0
55.0,11.0,0.2,3.66312777775,2234.0
55.0,11.0,0.4,5.49469166662,91.0
55.0,11.0,0.1,9.15781944437,180.0
55.0,11.0,0.1,1.83156388887,286.0
55.0,11.0,0.2,7.32625555549,959.0
55.0,13.0,1.0,5.49469166662,80.0
55.0,14.0,1.0,5.49469166662,56.0
57.0,9.0,0.1,4.97870683679,303.0
57.0,9.0,0.4,14.9361205104,58.0
57.0,9.0,0.2,19.9148273471,203.0
57.0,9.0,0.1,24.8935341839,513.0
57.0,9.0,0.2,9.95741367357,227.0
57.0,2.0,1.0,0.0,10.0
57.0,10.0,1.0,14.9361205104,48.0
57.0,14.0,1.0,14.9361205104,159.0
58.0,2.0,1.0,0.0,100.0
58.0,4.0,1.0,0.0,1263.0
58.0,5.0,1.0,0.0,718.0
58.0,10.0,1.0,12.2286611935,202.0
58.0,11.0,0.1,4.07622039784,304.0
58.0,11.0,0.2,16.3048815913,1874.0
58.0,11.0,0.4,12.2286611935,59.0
58.0,11.0,0.1,20.3811019892,1732.0
58.0,11.0,0.2,8.15244079567,142.0
58.0,13.0,1.0,12.2286611935,888.0
58.0,14.0,1.0,12.2286611935,146.0
60.0,4.0,1.0,14.9361205104,61.0
60.0,5.0,0.1,24.8935341839,1879.0
60.0,5.0,0.1,4.97870683679,2268.0
60.0,5.0,0.2,9.95741367357,191.0
60.0,5.0,0.2,19.9148273471,478.0
60.0,5.0,0.4,14.9361205104,143.0
60.0,8.0,1.0,0.0,92.0
60.0,9.0,0.1,4.97870683679,1421.0
60.0,9.0,0.2,9.95741367357,114.0
60.0,9.0,0.1,24.8935341839,541.0
60.0,9.0,0.4,14.9361205104,222.0
60.0,9.0,0.2,19.9148273471,2349.0
60.0,11.0,0.4,14.9361205104,3948.0
60.0,11.0,0.2,9.95741367357,98.0
60.0,11.0,0.1,4.97870683679,3828.0
60.0,11.0,0.2,19.9148273471,858.0
60.0,11.0,0.1,24.8935341839,3229.0
60.0,13.0,1.0,14.9361205104,1528.0
60.0,14.0,1.0,0.0,70.0
4157.0,1.0,1.0,0.0,4098.0
4157.0,3.0,1.0,0.0,3713.0
4157.0,8.0,1.0,0.0,4083.0
4157.0,10.0,1.0,33.2409475087,4258.0
4157.0,11.0,0.1,11.0803158362,1103.0
4157.0,11.0,0.2,44.3212633449,4235.0
4157.0,11.0,0.2,22.1606316725,3933.0
4157.0,11.0,0.1,55.4015791812,4466.0
4157.0,11.0,0.4,33.2409475087,3741.0
4157.0,13.0,1.0,33.2409475087,4158.0
62.0,3.0,1.0,0.0,87.0
62.0,5.0,1.0,0.0,119.0
62.0,8.0,1.0,0.0,46.0
62.0,9.0,1.0,0.0,1075.0
62.0,11.0,0.1,30.4050313126,4440.0
62.0,11.0,0.1,6.08100626252,4337.0
62.0,11.0,0.2,12.162012525,4473.0
62.0,11.0,0.2,24.3240250501,4054.0
62.0,11.0,0.4,18.2430187876,3159.0
62.0,13.0,1.0,18.2430187876,393.0
62.0,14.0,1.0,18.2430187876,63.0
64.0,10.0,1.0,5.49469166662,112.0
64.0,11.0,0.4,5.49469166662,353.0
64.0,11.0,0.1,9.15781944437,842.0
64.0,11.0,0.2,7.32625555549,553.0
64.0,11.0,0.1,1.83156388887,1518.0
64.0,11.0,0.2,3.66312777775,2049.0
64.0,5.0,1.0,0.0,124.0
64.0,14.0,1.0,5.49469166662,65.0
64.0,13.0,1.0,5.49469166662,409.0
2798.0,2.0,1.0,0.0,1672.0
2798.0,5.0,1.0,0.0,1690.0
2798.0,8.0,1.0,0.0,769.0
2798.0,10.0,1.0,22.2820734643,3078.0
2798.0,11.0,0.2,29.7094312857,2849.0
2798.0,11.0,0.1,37.1367891072,1314.0
2798.0,11.0,0.2,14.8547156429,4367.0
2798.0,11.0,0.1,7.42735782143,4156.0
2798.0,11.0,0.4,22.2820734643,1647.0
2798.0,13.0,1.0,22.2820734643,2799.0
2798.0,14.0,1.0,22.2820734643,3249.0
2059.0,4.0,1.0,0.0,2301.0
2059.0,8.0,1.0,0.0,171.0
2059.0,9.0,1.0,0.0,543.0
2059.0,10.0,1.0,14.9361205104,1879.0
2059.0,11.0,0.1,4.97870683679,505.0
2059.0,11.0,0.1,24.8935341839,3490.0
2059.0,11.0,0.2,19.9148273471,3875.0
2059.0,11.0,0.2,9.95741367357,1949.0
2059.0,11.0,0.4,14.9361205104,1185.0
2059.0,13.0,1.0,14.9361205104,2691.0
2059.0,14.0,1.0,14.9361205104,83.0
68.0,8.0,1.0,0.0,40.0
68.0,9.0,0.2,29.7094312857,1752.0
68.0,9.0,0.1,7.42735782143,137.0
68.0,9.0,0.2,14.8547156429,2442.0
68.0,9.0,0.4,22.2820734643,644.0
68.0,9.0,0.1,37.1367891072,2353.0
68.0,2.0,1.0,0.0,70.0
68.0,11.0,0.1,7.42735782143,1560.0
68.0,11.0,0.2,14.8547156429,1268.0
68.0,11.0,0.1,37.1367891072,205.0
68.0,11.0,0.2,29.7094312857,1718.0
68.0,11.0,0.4,22.2820734643,1469.0
68.0,13.0,1.0,22.2820734643,196.0
2117.0,1.0,1.0,0.0,1215.0
2117.0,4.0,1.0,0.0,902.0
2117.0,8.0,1.0,0.0,2142.0
2117.0,10.0,1.0,33.2409475087,2601.0
2117.0,11.0,0.1,11.0803158362,2698.0
2117.0,11.0,0.1,55.4015791812,3506.0
2117.0,11.0,0.2,44.3212633449,901.0
2117.0,11.0,0.4,33.2409475087,2946.0
2117.0,11.0,0.2,22.1606316725,3287.0
2117.0,13.0,1.0,33.2409475087,2118.0
70.0,4.0,1.0,12.2286611935,115.0
70.0,5.0,0.4,12.2286611935,930.0
70.0,5.0,0.1,20.3811019892,3911.0
70.0,5.0,0.1,4.07622039784,3662.0
70.0,5.0,0.2,8.15244079567,2430.0
70.0,5.0,0.2,16.3048815913,71.0
70.0,8.0,1.0,0.0,23.0
70.0,9.0,0.2,8.15244079567,624.0
70.0,9.0,0.1,20.3811019892,2594.0
70.0,9.0,0.1,4.07622039784,3501.0
70.0,9.0,0.2,16.3048815913,3994.0
70.0,9.0,0.4,12.2286611935,511.0
70.0,11.0,0.4,12.2286611935,144.0
70.0,11.0,0.2,8.15244079567,2816.0
70.0,11.0,0.2,16.3048815913,3000.0
70.0,11.0,0.1,20.3811019892,3121.0
70.0,11.0,0.1,4.07622039784,2967.0
70.0,13.0,1.0,12.2286611935,207.0
74.0,2.0,1.0,0.0,173.0
74.0,3.0,1.0,0.0,26.0
74.0,8.0,1.0,0.0,77.0
74.0,10.0,1.0,0.0,75.0
74.0,11.0,0.2,44.3212633449,328.0
74.0,11.0,0.2,22.1606316725,1353.0
74.0,11.0,0.1,55.4015791812,2746.0
74.0,11.0,0.1,11.0803158362,3850.0
74.0,11.0,0.4,33.2409475087,1047.0
74.0,13.0,1.0,33.2409475087,1063.0
75.0,2.0,1.0,0.0,174.0
75.0,3.0,1.0,0.0,68.0
75.0,8.0,1.0,0.0,6.0
75.0,9.0,0.2,36.2871813158,1108.0
75.0,9.0,0.2,18.1435906579,3379.0
75.0,9.0,0.1,45.3589766447,76.0
75.0,9.0,0.4,27.2153859868,3559.0
75.0,9.0,0.1,9.07179532894,3393.0
75.0,11.0,0.1,45.3589766447,3136.0
75.0,11.0,0.2,18.1435906579,746.0
75.0,11.0,0.1,9.07179532894,396.0
75.0,11.0,0.2,36.2871813158,3997.0
75.0,11.0,0.4,27.2153859868,254.0
75.0,13.0,1.0,27.2153859868,177.0
77.0,2.0,1.0,0.0,78.0
