s,a,probability,reward,s_prime
49.0,5.0,0.4,5.494691666620254,101.0
49.0,5.0,0.2,7.326255555493671,1749.0
49.0,13.0,1.0,5.494691666620254,410.0
51.0,3.0,1.0,0.0,17.0
51.0,4.0,1.0,0.0,52.0
51.0,5.0,1.0,0.0,34.0
51.0,10.0,1.0,8.197116734187768,89.0
51.0,11.0,0.4,8.197116734187768,1976.0
51.0,11.0,0.1,2.7323722447292558,3273.0
51.0,11.0,0.2,5.4647444894585115,1469.0
51.0,11.0,0.1,13.661861223646278,318.0
51.0,11.0,0.2,10.929488978917023,3151.0
51.0,13.0,1.0,8.197116734187768,201.0
51.0,14.0,1.0,8.197116734187768,622.0
52.0,3.0,1.0,0.0,53.0
52.0,5.0,1.0,0.0,31.0
52.0,10.0,1.0,6.711231556849677,1146.0
52.0,11.0,0.1,2.237077185616559,2280.0
52.0,11.0,0.1,11.185385928082797,3411.0
52.0,11.0,0.2,8.948308742466237,459.0
52.0,11.0,0.2,4.474154371233118,2884.0
52.0,11.0,0.4,6.711231556849677,615.0
52.0,13.0,1.0,6.711231556849677,638.0
52.0,14.0,1.0,6.711231556849677,122.0
53.0,10.0,1.0,5.494691666620254,64.0
53.0,11.0,0.4,5.494691666620254,361.0
53.0,11.0,0.2,3.6631277777468356,403.0
53.0,11.0,0.1,1.8315638888734178,625.0
53.0,11.0,0.1,9.157819444367089,2109.0
53.0,11.0,0.2,7.326255555493671,535.0
53.0,13.0,1.0,5.494691666620254,173.0
53.0,14.0,1.0,5.494691666620254,54.0
53.0,5.0,1.0,0.0,56.0
55.0,10.0,1.0,12.228661193509861,279.0
55.0,11.0,0.2,16.304881591346483,112.0
55.0,11.0,0.4,12.228661193509861,288.0
55.0,11.0,0.1,4.076220397836621,2692.0
55.0,11.0,0.1,20.381101989183104,539.0
55.0,11.0,0.2,8.152440795673241,428.0
55.0,4.0,1.0,0.0,316.0
55.0,13.0,1.0,12.228661193509861,116.0
55.0,7.0,1.0,0.0,18.0
56.0,10.0,1.0,4.498673046143311,57.0
56.0,11.0,0.4,4.498673046143311,209.0
56.0,11.0,0.2,5.998230728191081,186.0
56.0,11.0,0.1,7.497788410238852,1086.0
56.0,11.0,0.1,1.4995576820477703,826.0
56.0,11.0,0.2,2.9991153640955406,242.0
56.0,13.0,1.0,4.498673046143311,252.0
56.0,14.0,1.0,4.498673046143311,255.0
58.0,8.0,1.0,0.0,670.0
58.0,9.0,0.1,123.29848197080322,97.0
58.0,9.0,0.4,73.97908918248193,650.0
58.0,9.0,0.1,24.659696394160644,1324.0
58.0,9.0,0.2,98.63878557664258,642.0
58.0,9.0,0.2,49.31939278832129,3158.0
58.0,10.0,1.0,73.97908918248193,59.0
58.0,2.0,1.0,0.0,118.0
58.0,7.0,1.0,0.0,70.0
59.0,2.0,1.0,0.0,60.0
59.0,7.0,1.0,0.0,127.0
59.0,8.0,1.0,0.0,83.0
59.0,9.0,0.1,20.189651799465537,1325.0
59.0,9.0,0.2,40.379303598931074,2577.0
59.0,9.0,0.2,80.75860719786215,675.0
59.0,9.0,0.4,60.56895539839661,1957.0
59.0,9.0,0.1,100.94825899732768,513.0
59.0,11.0,0.2,40.379303598931074,1984.0
59.0,11.0,0.1,100.94825899732768,3873.0
59.0,11.0,0.2,80.75860719786215,4456.0
59.0,11.0,0.4,60.56895539839661,3004.0
59.0,11.0,0.1,20.189651799465537,4401.0
59.0,13.0,1.0,60.56895539839661,931.0
59.0,14.0,1.0,0.0,1747.0
60.0,4.0,1.0,33.24094750870016,61.0
60.0,5.0,0.4,33.24094750870016,2129.0
60.0,5.0,0.2,22.160631672466774,370.0
60.0,5.0,0.2,44.32126334493355,1277.0
60.0,5.0,0.1,55.40157918116694,2661.0
60.0,5.0,0.1,11.080315836233387,1269.0
60.0,7.0,1.0,0.0,439.0
60.0,8.0,1.0,0.0,84.0
60.0,9.0,0.1,11.080315836233387,2088.0
60.0,9.0,0.4,33.24094750870016,2233.0
60.0,9.0,0.2,22.160631672466774,514.0
60.0,9.0,0.2,44.32126334493355,1798.0
60.0,9.0,0.1,55.40157918116694,847.0
60.0,11.0,0.2,22.160631672466774,4016.0
60.0,11.0,0.4,33.24094750870016,2498.0
60.0,11.0,0.1,11.080315836233387,2791.0
60.0,11.0,0.2,44.32126334493355,460.0
60.0,11.0,0.1,55.40157918116694,927.0
60.0,13.0,1.0,33.24094750870016,911.0
60.0,14.0,1.0,0.0,102.0
2111.0,0.0,1.0,0.0,1239.0
2111.0,2.0,1.0,0.0,1638.0
2111.0,3.0,1.0,0.0,2505.0
2111.0,7.0,1.0,0.0,1950.0
2111.0,10.0,1.0,49.58966646647596,2352.0
2111.0,11.0,0.2,33.05977764431731,3089.0
2111.0,11.0,0.1,16.529888822158654,3474.0
2111.0,11.0,0.2,66.11955528863461,2435.0
2111.0,11.0,0.4,49.58966646647596,3773.0
2111.0,11.0,0.1,82.64944411079327,2811.0
2111.0,13.0,1.0,49.58966646647596,2189.0
4302.0,1.0,1.0,0.0,712.0
4302.0,3.0,1.0,0.0,1764.0
4302.0,4.0,1.0,0.0,4042.0
4302.0,10.0,1.0,8.197116734187768,4303.0
4302.0,11.0,0.1,2.7323722447292558,4452.0
4302.0,11.0,0.2,5.4647444894585115,4387.0
4302.0,11.0,0.2,10.929488978917023,3684.0
4302.0,11.0,0.1,13.661861223646278,3549.0
4302.0,11.0,0.4,8.197116734187768,3918.0
4302.0,13.0,1.0,8.197116734187768,4326.0
4302.0,14.0,1.0,8.197116734187768,4344.0
2113.0,1.0,1.0,0.0,188.0
2113.0,2.0,1.0,0.0,373.0
2113.0,8.0,1.0,0.0,1774.0
2113.0,9.0,0.2,36.28718131576499,2114.0
2113.0,9.0,0.2,18.143590657882495,2115.0
2113.0,9.0,0.1,9.071795328941247,4314.0
2113.0,9.0,0.1,45.35897664470624,3419.0
2113.0,9.0,0.4,27.21538598682374,3463.0
2113.0,11.0,0.2,36.28718131576499,3528.0
2113.0,11.0,0.2,18.143590657882495,2908.0
2113.0,11.0,0.1,45.35897664470624,3670.0
2113.0,11.0,0.1,9.071795328941247,2982.0
2113.0,11.0,0.4,27.21538598682374,3383.0
2113.0,13.0,1.0,27.21538598682374,2831.0
4107.0,0.0,1.0,0.0,713.0
4107.0,3.0,1.0,0.0,3342.0
4107.0,10.0,1.0,12.228661193509861,4169.0
4107.0,11.0,0.1,4.076220397836621,4502.0
4107.0,11.0,0.1,20.381101989183104,2211.0
4107.0,11.0,0.2,16.304881591346483,3676.0
4107.0,11.0,0.2,8.152440795673241,4293.0
4107.0,11.0,0.4,12.228661193509861,3326.0
4107.0,13.0,1.0,12.228661193509861,4108.0
4107.0,14.0,1.0,12.228661193509861,4213.0
68.0,3.0,1.0,0.0,129.0
68.0,4.0,1.0,18.243018787565383,63.0
68.0,5.0,0.1,30.405031312608976,3376.0
68.0,5.0,0.2,12.16201252504359,297.0
68.0,5.0,0.2,24.32402505008718,458.0
68.0,5.0,0.1,6.081006262521795,1090.0
68.0,5.0,0.4,18.243018787565383,69.0
68.0,8.0,1.0,0.0,100.0
68.0,10.0,1.0,0.0,243.0
68.0,11.0,0.2,24.32402505008718,3840.0
68.0,11.0,0.4,18.243018787565383,3506.0
68.0,11.0,0.1,6.081006262521795,4499.0
68.0,11.0,0.1,30.405031312608976,4541.0
