s,a,probability,reward,s_prime
468.0,6.0,0.4,134.798689235,233.0
468.0,6.0,0.1,44.9328964117,829.0
468.0,6.0,0.2,179.731585647,181.0
468.0,6.0,0.2,89.8657928234,670.0
468.0,6.0,0.1,179.731585647,247.0
469.0,0.0,1.0,0.0,492.0
469.0,1.0,1.0,0.0,339.0
469.0,3.0,0.2,40.3793035989,680.0
469.0,3.0,0.1,20.1896517995,839.0
469.0,3.0,0.2,80.7586071979,523.0
469.0,3.0,0.1,80.7586071979,293.0
469.0,3.0,0.4,60.5689553984,471.0
469.0,4.0,0.1,80.7586071979,528.0
469.0,4.0,0.2,80.7586071979,473.0
469.0,4.0,0.4,60.5689553984,522.0
469.0,4.0,0.1,20.1896517995,795.0
469.0,4.0,0.2,40.3793035989,543.0
469.0,6.0,0.1,80.7586071979,248.0
469.0,6.0,0.2,40.3793035989,565.0
469.0,6.0,0.2,80.7586071979,502.0
469.0,6.0,0.4,60.5689553984,470.0
469.0,6.0,0.1,20.1896517995,541.0
676.0,0.0,1.0,33.0597776443,158.0
676.0,1.0,1.0,27.0670566473,355.0
676.0,3.0,1.0,0.0,489.0
676.0,6.0,1.0,0.0,608.0
474.0,1.0,1.0,0.0,491.0
474.0,3.0,0.1,0.0,26.0
474.0,3.0,0.2,0.0,3.0
474.0,3.0,0.4,0.0,310.0
474.0,3.0,0.2,0.0,606.0
474.0,3.0,0.1,0.0,853.0
474.0,4.0,0.4,0.0,504.0
474.0,4.0,0.2,0.0,280.0
474.0,4.0,0.1,0.0,707.0
474.0,4.0,0.2,0.0,728.0
474.0,4.0,0.1,0.0,88.0
474.0,5.0,1.0,0.0,475.0
474.0,6.0,0.2,120.477684765,472.0
474.0,6.0,0.1,30.1194211912,826.0
474.0,6.0,0.4,90.3582635737,595.0
474.0,6.0,0.2,60.2388423824,596.0
474.0,6.0,0.1,150.597105956,747.0
475.0,1.0,1.0,0.0,495.0
475.0,3.0,0.4,60.5689553984,352.0
475.0,3.0,0.1,20.1896517995,436.0
475.0,3.0,0.1,100.948258997,706.0
475.0,3.0,0.2,80.7586071979,476.0
475.0,3.0,0.2,40.3793035989,4.0
475.0,4.0,0.1,82.6494441108,570.0
475.0,4.0,0.1,16.5298888222,123.0
475.0,4.0,0.2,66.1195552886,333.0
475.0,4.0,0.4,49.5896664665,486.0
475.0,4.0,0.2,33.0597776443,719.0
475.0,6.0,0.4,49.5896664665,481.0
475.0,6.0,0.1,16.5298888222,834.0
475.0,6.0,0.2,33.0597776443,677.0
475.0,6.0,0.2,66.1195552886,662.0
475.0,6.0,0.1,82.6494441108,758.0
478.0,0.0,1.0,0.0,267.0
478.0,2.0,1.0,0.0,90.0
478.0,3.0,1.0,0.0,267.0
478.0,5.0,1.0,30.1194211912,632.0
478.0,6.0,1.0,44.9328964117,506.0
806.0,0.0,1.0,0.0,603.0
806.0,1.0,1.0,120.477684765,813.0
806.0,2.0,1.0,0.0,810.0
806.0,3.0,1.0,0.0,603.0
806.0,6.0,1.0,0.0,773.0
488.0,1.0,1.0,0.0,365.0
488.0,5.0,1.0,49.5896664665,400.0
488.0,6.0,1.0,73.9790891825,429.0
489.0,0.0,1.0,33.0597776443,513.0
489.0,1.0,1.0,27.0670566473,129.0
489.0,6.0,1.0,0.0,309.0
490.0,0.0,1.0,36.7879441171,516.0
490.0,1.0,1.0,30.1194211912,434.0
490.0,2.0,1.0,16.5298888222,68.0
490.0,2.0,1.0,0.0,334.0
490.0,3.0,1.0,36.7879441171,516.0
490.0,6.0,1.0,0.0,50.0
491.0,0.0,1.0,0.0,311.0
491.0,3.0,0.2,0.0,16.0
491.0,3.0,0.2,0.0,599.0
491.0,3.0,0.1,0.0,27.0
491.0,3.0,0.1,0.0,702.0
491.0,3.0,0.4,0.0,311.0
491.0,4.0,0.2,0.0,281.0
491.0,4.0,0.4,0.0,426.0
491.0,4.0,0.1,0.0,579.0
491.0,4.0,0.1,0.0,90.0
491.0,4.0,0.2,0.0,170.0
491.0,5.0,1.0,49.5896664665,628.0
491.0,5.0,1.0,0.0,495.0
491.0,6.0,0.2,49.3193927883,401.0
491.0,6.0,0.1,123.298481971,739.0
491.0,6.0,0.2,98.6387855766,572.0
491.0,6.0,0.1,24.6596963942,262.0
491.0,6.0,1.0,73.9790891825,566.0
492.0,1.0,1.0,0.0,325.0
492.0,3.0,0.2,40.3793035989,552.0
492.0,3.0,0.2,80.7586071979,48.0
492.0,3.0,0.1,20.1896517995,730.0
492.0,3.0,0.1,100.948258997,315.0
492.0,3.0,0.4,60.5689553984,232.0
492.0,4.0,0.1,16.5298888222,536.0
492.0,4.0,0.1,82.6494441108,68.0
492.0,4.0,0.2,66.1195552886,442.0
492.0,4.0,0.2,33.0597776443,508.0
492.0,4.0,0.4,49.5896664665,274.0
492.0,6.0,0.2,66.1195552886,53.0
492.0,6.0,0.1,82.6494441108,44.0
492.0,6.0,0.2,33.0597776443,493.0
492.0,6.0,0.1,16.5298888222,494.0
492.0,6.0,0.4,49.5896664665,461.0
495.0,3.0,0.2,27.0670566473,24.0
495.0,3.0,0.2,54.1341132946,537.0
495.0,3.0,0.1,67.6676416183,683.0
495.0,3.0,0.1,13.5335283237,77.0
495.0,3.0,0.4,40.600584971,286.0
495.0,4.0,0.4,40.600584971,449.0
495.0,4.0,0.2,54.1341132946,282.0
495.0,4.0,0.2,27.0670566473,171.0
495.0,4.0,0.1,67.6676416183,574.0
495.0,4.0,0.1,13.5335283237,95.0
495.0,6.0,0.1,13.5335283237,672.0
495.0,6.0,0.1,67.6676416183,675.0
495.0,6.0,0.4,40.600584971,653.0
495.0,6.0,0.2,54.1341132946,558.0
495.0,6.0,0.2,27.0670566473,639.0
498.0,1.0,1.0,0.0,340.0
498.0,2.0,1.0,0.0,587.0
498.0,5.0,1.0,73.5758882343,551.0
498.0,6.0,1.0,109.762327219,597.0
499.0,2.0,1.0,0.0,532.0
499.0,5.0,1.0,24.6596963942,268.0
499.0,6.0,1.0,36.7879441171,308.0
501.0,0.0,1.0,0.0,490.0
501.0,1.0,1.0,30.1194211912,119.0
501.0,2.0,1.0,0.0,528.0
501.0,3.0,1.0,0.0,490.0
501.0,6.0,1.0,0.0,424.0
504.0,1.0,1.0,0.0,426.0
504.0,3.0,1.0,0.0,399.0
504.0,5.0,1.0,49.5896664665,486.0
504.0,6.0,1.0,73.9790891825,511.0
784.0,0.0,1.0,150.597105956,668.0
784.0,1.0,1.0,123.298481971,661.0
784.0,2.0,1.0,67.6676416183,688.0
784.0,2.0,1.0,0.0,859.0
784.0,3.0,1.0,150.597105956,668.0
