1479529377,173
1736074269,372
660778310,252
-380606529,465
1438624678,356
-790950415,473
1215380636,407
1038293831,591
-1236010065,388
-1970451535,502
-1431538483,806
-787575132,153
-915869403,203
-1779156151,396
-942840904,397
974108490,229
-1859550048,521
161544158,771
-1352081231,546
-1967007633,104
2082945997,0
974333769,440
-1580803592,405
-889101351,422
-720190498,586
-921353392,817
531511803,551
2027918125,780
-1739826022,543
1368174510,576
731585512,72
180144295,225
711619566,31
1174807536,566
-1885807789,244
-400028437,614
-1691177587,568
-1958319088,279
-1701275478,208
-1785588947,697
949448533,258
-462412912,684
-114357149,7
927354620,395
685878279,715
1737562890,353
-870064017,846
-1071490036,75
376649218,423
-1604684388,644
1516563472,118
1482347537,477
-243802216,758
1580247445,492
362523669,442
2031206389,561
1374088708,394
237179930,690
-1995906019,149
878746439,618
-903175134,52
-774331537,634
-740316,732
2076176561,386
694000685,47
-2005844836,430
-1796330234,838
1346506250,765
1741257909,487
-1282929600,542
1154529462,713
861508678,390
1598094519,34
-889443252,833
992145500,574
-1993672188,537
-751055276,760
-968350637,4
226491839,788
1513829464,176
-1076735299,727
-1898559402,257
484540602,740
1206730597,662
-1869952290,245
959384675,6
-1304814488,61
591747951,766
-1608326032,709
-528015808,520
-716589548,165
-1203437377,419
142480508,45
708346883,792
-1231729987,281
-103409813,544
-1915087740,416
-1512520170,106
1889366209,169
78462088,159
1979749228,753
49427597,202
-1405535087,248
1484744899,457
-1485359977,688
-388611733,751
1338052029,832
753261722,496
-804443586,241
-31722340,186
1361675424,451
-797879279,655
1151957190,695
-1197575705,56
-448149988,260
468425171,536
272764426,793
-1481217507,804
384148658,448
-1220090952,827
667516085,432
-1869906761,35
-1446308321,70
-1326811616,674
-294720887,678
1396933160,450
506505621,460
-1504999215,132
-1241244913,845
743830733,369
-1601777072,617
446731396,682
-796567688,433
844938451,485
1456042609,441
495322329,533
258905105,573
285616532,856
594339038,623
1812796793,259
3562361,647
1716226257,43
-1355159684,612
-1473770261,17
-103681143,471
-362230995,770
406740190,779
323191336,406
-1944865116,36
-1700641546,319
1978639779,603
673425951,68
556478698,303
750691579,323
571834308,593
-1952897606,725
-603877903,720
807102242,411
-1713523453,345
1971825926,339
1293607577,482
-318436137,579
-1037408382,22
314275086,297
509066514,160
1569064153,550
-231072664,181
-1129601766,228
-1348266288,270
441799966,177
1753915952,365
651174946,637
1396108584,730
-370584279,443
-1693483733,371
1269534258,611
-1390975698,130
1970629937,377
41197113,777
-255341259,326
408845193,23
-259586508,826
-1961820869,837
-2075005635,239
-1846711349,721
227435842,755
353973347,400
-1349126602,444
1262906384,125
2075041385,663
541132106,112
-1977441125,857
-1296384347,802
-534362797,265
-773120455,509
-2133731166,201
-782486769,187
-679465072,608
-1181654445,834
-253928093,809
616505927,567
-1166700059,746
860765896,435
1710272999,115
1618134385,774
-1063336588,516
269298238,261
571983224,488
739054969,142
513100351,479
425256672,15
545726016,116
167768797,483
-528839445,332
1688849797,687
-2007343737,148
1285320940,723
-92054633,481
1319892364,287
-617435763,493
-1666606867,651
471557016,179
716905921,839
-1780338858,474
-1058210409,172
-663974288,363
-1204751923,88
-688065124,470
-1245999913,600
1400683077,625
-1660345411,511
-2142909022,340
-1448729181,306
-287612346,671
1597875622,131
1300233663,798
1558880382,683
553578055,246
-871123292,408
-327164497,668
1699378057,206
-1892625848,311
1668899180,594
-879155782,724
264310205,653
366130623,304
-130673216,708
-356835903,348
2022639043,212
-1665509214,81
1115702644,578
-1538750451,414
-1032544711,667
495113687,499
180773796,548
-438977400,696
1356810407,344
-1852127778,815
-1801309148,784
-140684720,426
1824433403,152
-72346140,333
-1318590554,65
-171814133,283
-352574213,207
-165670318,627
282791409,469
637695132,532
-1820859821,547
1878272722,384
-1824797100,672
231429694,399
210673216,418
-1004947966,145
521831939,555
-1847136764,89
-174898708,580
601132554,701
-1790331372,124
1805327336,55
762463766,77
82740760,336
280463026,639
246150540,528
171604911,389
-1521891812,221
-1782600794,556
1664718367,21
-376900064,108
277174136,633
898084102,741
-1963267901,786
-2142226872,654
1200811822,854
950923457,504
1820597293,105
-983992739,438
2059449485,40
195792434,320
590209017,140
-1333328332,200
-1564155229,489
-275384778,119
300621369,242
-933081542,11
378668834,602
-842312130,361
1578964917,141
-863068608,101
-1399200590,810
1627319879,227
1078998600,49
-2129455518,217
401174620,658
130900920,446
-1454348353,503
1755467348,656
-759466738,134
-436046692,643
-2057734563,437
151548517,679
-1191405982,224
-162268241,495
-1916461463,27
692971115,842
-1435972819,749
2017788095,454
1560880061,276
409767536,41
1001299561,28
295329402,300
1577191035,46
973673160,519
406205564,401
-1485151203,293
-838809968,726
1172358803,92
-735481148,743
-54341010,183
721167611,137
1702469273,374
1026579283,58
1137255706,71
1872957040,138
1441498747,581
-1861316956,253
-222642523,505
1756102310,317
382300785,94
1934507720,563
700772015,237
-1114063797,286
-859070797,194
1515541790,146
-1467309520,588
734252728,309
1830249774,192
-2109048598,619
1998071485,506
-772969525,714
1962325702,271
1984617130,322
547256008,307
598327586,747
2038142670,98
1009204173,1
436573904,78
-1776197736,660
196532857,535
752816613,761
-1785712931,343
-1525190363,67
-1904259360,51
-1087025524,486
-1597776157,313
-111599975,616
438730475,329
1959777854,797
1545298840,285
186210036,308
2038158633,795
1128976124,96
1593374918,818
457776898,381
641205784,648
573002312,409
-2083438633,757
-1832068231,508
636531175,545
181462318,121
184640473,569
665835288,362
-36698122,171
1535708954,675
-711847123,699
1090854685,402
-625295586,86
-1733433566,210
896888113,494
1884065756,9
1682288427,756
1620997832,398
770404142,557
1398400818,197
353551326,595
-799752349,126
1112176874,464
-1360810181,554
-841560260,268
818400565,162
2048075593,391
2047850314,341
-1177151637,553
988427940,431
1463689869,782
977047379,204
-903699301,476
-851841195,218
1440886614,351
456324955,693
1739212432,728
-2010111673,213
1043218275,290
132988773,530
1189168999,8
930441865,622
-1650575385,139
1492818920,174
-75020653,243
-1450641888,800
167630712,337
1732960121,772
-1582340228,590
278173569,525
-2045384830,33
232181564,824
1569993369,717
-1744627245,350
394276752,328
2102004035,404
219865753,189
829939608,447
1773497448,775
-1811633406,605
2126080719,168
-589751312,572
-1021841407,738
-412963514,198
-1958844506,42
-40321973,87
-1996906169,280
1856712622,491
-1270346076,199
-1642260555,166
-266316329,860
1614873930,670
957464565,380
-501907516,463
1505134582,180
-987539345,175
-120888669,425
113164247,44
1950879396,266
1728188380,100
-802265123,498
-912197666,731
-1453420891,689
1973431693,850
-1843757402,316
-1182484505,123
-971643006,517
-1917860525,144
-1627881483,256
431392758,298
-491218953,835
-1247793779,598
1663950841,220
-1696899076,461
-1171170646,312
1212473342,807
