s,a,probability,reward,s_prime
803.0,3.0,0.2,40.3793035989,835.0
803.0,3.0,0.4,60.5689553984,787.0
803.0,3.0,0.1,80.7586071979,644.0
803.0,4.0,0.2,80.7586071979,808.0
803.0,4.0,0.1,20.1896517995,848.0
803.0,4.0,0.4,60.5689553984,818.0
803.0,4.0,0.2,40.3793035989,834.0
803.0,4.0,0.1,80.7586071979,637.0
803.0,6.0,0.2,40.3793035989,851.0
803.0,6.0,0.1,80.7586071979,387.0
803.0,6.0,0.1,20.1896517995,828.0
803.0,6.0,0.4,60.5689553984,389.0
803.0,6.0,0.2,80.7586071979,645.0
804.0,0.0,1.0,0.0,27.0
804.0,1.0,1.0,0.0,583.0
804.0,3.0,0.4,60.5689553984,584.0
804.0,3.0,0.1,60.5689553984,380.0
804.0,3.0,0.1,20.1896517995,835.0
804.0,3.0,0.2,40.3793035989,787.0
804.0,3.0,0.2,60.5689553984,644.0
804.0,4.0,0.4,60.5689553984,808.0
804.0,4.0,0.2,40.3793035989,818.0
804.0,4.0,0.1,20.1896517995,834.0
804.0,4.0,0.2,60.5689553984,637.0
804.0,4.0,0.1,60.5689553984,519.0
804.0,6.0,0.2,40.3793035989,389.0
804.0,6.0,0.1,20.1896517995,851.0
804.0,6.0,0.2,60.5689553984,387.0
804.0,6.0,0.4,60.5689553984,645.0
804.0,6.0,0.1,60.5689553984,413.0
805.0,1.0,1.0,0.0,726.0
805.0,4.0,1.0,0.0,806.0
805.0,5.0,1.0,100.948258997,271.0
805.0,6.0,1.0,150.597105956,305.0
806.0,1.0,1.0,0.0,728.0
806.0,5.0,1.0,82.6494441108,258.0
806.0,6.0,1.0,123.298481971,346.0
295.0,1.0,1.0,0.0,274.0
295.0,5.0,1.0,33.0597776443,94.0
295.0,6.0,1.0,49.3193927883,72.0
297.0,1.0,0.2,89.8657928234,465.0
297.0,1.0,0.4,134.798689235,163.0
297.0,1.0,0.1,224.664482059,651.0
297.0,1.0,0.2,179.731585647,517.0
297.0,1.0,0.1,44.9328964117,383.0
297.0,2.0,0.2,60.2388423824,298.0
297.0,2.0,0.1,150.597105956,702.0
297.0,2.0,0.4,90.3582635737,373.0
297.0,2.0,0.1,30.1194211912,278.0
297.0,2.0,0.2,120.477684765,501.0
297.0,4.0,0.1,274.405818047,677.0
297.0,4.0,0.1,54.8811636094,338.0
297.0,4.0,0.2,219.524654438,332.0
297.0,4.0,0.2,109.762327219,261.0
297.0,4.0,0.4,164.643490828,311.0
297.0,5.0,0.2,73.5758882343,160.0
297.0,5.0,0.2,147.151776469,353.0
297.0,5.0,0.1,183.939720586,527.0
297.0,5.0,0.4,110.363832351,134.0
297.0,5.0,0.1,36.7879441171,63.0
811.0,0.0,1.0,0.0,24.0
811.0,3.0,0.2,120.477684765,588.0
811.0,3.0,0.4,90.3582635737,770.0
811.0,3.0,0.1,30.1194211912,812.0
811.0,3.0,0.1,120.477684765,422.0
811.0,3.0,0.2,60.2388423824,759.0
811.0,4.0,0.2,98.6387855766,481.0
811.0,4.0,0.2,49.3193927883,821.0
811.0,4.0,0.1,24.6596963942,858.0
811.0,4.0,0.1,98.6387855766,41.0
811.0,4.0,0.4,73.9790891825,711.0
811.0,5.0,1.0,0.0,797.0
811.0,6.0,0.2,49.3193927883,832.0
811.0,6.0,0.4,73.9790891825,817.0
811.0,6.0,0.2,98.6387855766,844.0
811.0,6.0,0.1,24.6596963942,813.0
811.0,6.0,0.1,123.298481971,856.0
301.0,2.0,1.0,0.0,302.0
301.0,5.0,1.0,73.9790891825,231.0
301.0,6.0,1.0,110.363832351,201.0
302.0,5.0,1.0,33.2409475087,263.0
302.0,6.0,1.0,49.5896664665,204.0
815.0,0.0,1.0,0.0,609.0
815.0,1.0,1.0,134.798689235,816.0
815.0,2.0,1.0,0.0,822.0
815.0,3.0,1.0,0.0,609.0
815.0,5.0,1.0,0.0,337.0
307.0,0.0,1.0,0.0,153.0
307.0,3.0,1.0,0.0,153.0
307.0,5.0,1.0,44.3212633449,243.0
307.0,6.0,1.0,66.1195552886,313.0
308.0,0.0,1.0,0.0,29.0
308.0,2.0,1.0,0.0,284.0
308.0,3.0,1.0,0.0,29.0
308.0,5.0,1.0,60.2388423824,342.0
308.0,6.0,1.0,89.8657928234,309.0
822.0,0.0,1.0,73.9790891825,620.0
822.0,1.0,1.0,60.5689553984,825.0
822.0,3.0,1.0,0.0,735.0
822.0,5.0,1.0,0.0,382.0
564.0,0.0,1.0,0.0,566.0
564.0,1.0,0.1,224.664482059,92.0
564.0,1.0,0.1,44.9328964117,465.0
564.0,1.0,0.2,89.8657928234,163.0
564.0,1.0,0.2,179.731585647,651.0
564.0,1.0,0.4,134.798689235,517.0
564.0,2.0,0.1,150.597105956,305.0
564.0,2.0,0.1,30.1194211912,298.0
564.0,2.0,0.4,90.3582635737,501.0
564.0,2.0,0.2,120.477684765,702.0
564.0,2.0,0.2,60.2388423824,373.0
564.0,3.0,1.0,0.0,566.0
564.0,4.0,0.1,274.405818047,548.0
564.0,4.0,0.2,219.524654438,677.0
564.0,4.0,0.4,164.643490828,332.0
564.0,4.0,0.4,0.0,815.0
564.0,4.0,0.2,109.762327219,311.0
564.0,4.0,0.1,54.8811636094,261.0
564.0,5.0,0.1,36.7879441171,160.0
564.0,5.0,0.4,110.363832351,353.0
564.0,5.0,0.4,0.0,322.0
564.0,5.0,0.2,73.5758882343,134.0
564.0,5.0,0.1,183.939720586,520.0
564.0,5.0,0.2,147.151776469,527.0
564.0,5.0,0.2,0.0,117.0
564.0,5.0,0.1,0.0,217.0
314.0,0.0,1.0,49.3193927883,321.0
314.0,1.0,1.0,40.3793035989,327.0
314.0,5.0,1.0,0.0,120.0
735.0,0.0,1.0,73.9790891825,744.0
735.0,1.0,1.0,60.5689553984,742.0
735.0,5.0,1.0,0.0,456.0
830.0,2.0,1.0,0.0,225.0
830.0,4.0,1.0,0.0,135.0
830.0,5.0,1.0,150.597105956,506.0
830.0,6.0,1.0,224.664482059,92.0
831.0,0.0,1.0,150.597105956,305.0
831.0,1.0,1.0,123.298481971,463.0
831.0,4.0,1.0,0.0,833.0
831.0,5.0,1.0,0.0,837.0
736.0,1.0,1.0,0.0,222.0
736.0,4.0,1.0,0.0,628.0
736.0,5.0,1.0,80.7586071979,341.0
736.0,6.0,1.0,120.477684765,388.0
322.0,0.0,1.0,0.0,323.0
322.0,1.0,1.0,90.3582635737,343.0
322.0,2.0,1.0,0.0,538.0
322.0,3.0,1.0,0.0,323.0
322.0,4.0,1.0,0.0,337.0
323.0,0.0,1.0,110.363832351,353.0
323.0,1.0,1.0,90.3582635737,334.0
323.0,2.0,1.0,0.0,451.0
323.0,2.0,1.0,49.5896664665,486.0
323.0,3.0,1.0,110.363832351,353.0
323.0,4.0,1.0,0.0,324.0
324.0,0.0,1.0,90.3582635737,325.0
324.0,1.0,1.0,73.9790891825,347.0
324.0,2.0,1.0,0.0,456.0
324.0,2.0,1.0,40.600584971,371.0
324.0,3.0,1.0,90.3582635737,325.0
566.0,0.0,1.0,0.0,564.0
566.0,1.0,0.1,54.8811636094,642.0
566.0,1.0,0.2,219.524654438,399.0
566.0,1.0,0.1,274.405818047,810.0
566.0,1.0,0.4,164.643490828,734.0
566.0,1.0,0.2,109.762327219,567.0
566.0,2.0,0.1,0.0,290.0
566.0,2.0,0.2,120.477684765,836.0
566.0,2.0,0.1,150.597105956,774.0
566.0,2.0,0.2,0.0,394.0
566.0,2.0,0.2,0.0,717.0
566.0,2.0,0.4,0.0,688.0
566.0,2.0,0.4,90.3582635737,755.0
566.0,2.0,0.2,60.2388423824,701.0
566.0,2.0,0.1,30.1194211912,254.0
566.0,2.0,0.1,0.0,831.0
566.0,3.0,1.0,0.0,564.0
566.0,4.0,0.2,0.0,288.0
566.0,4.0,0.4,0.0,609.0
566.0,4.0,0.2,0.0,676.0
566.0,4.0,0.1,0.0,846.0
566.0,4.0,0.1,0.0,102.0
566.0,5.0,0.1,0.0,859.0
566.0,5.0,0.1,0.0,66.0
566.0,5.0,0.4,0.0,323.0
566.0,5.0,0.2,0.0,124.0
566.0,5.0,0.2,0.0,349.0
838.0,0.0,1.0,67.6676416183,590.0
838.0,1.0,1.0,55.4015791812,572.0
839.0,0.0,1.0,0.0,498.0
839.0,1.0,1.0,150.597105956,724.0
839.0,2.0,1.0,0.0,751.0
839.0,3.0,1.0,0.0,498.0
839.0,4.0,1.0,0.0,691.0
840.0,0.0,1.0,0.0,676.0
840.0,1.0,1.0,179.731585647,841.0
840.0,2.0,1.0,0.0,842.0
840.0,3.0,1.0,0.0,676.0
840.0,5.0,1.0,0.0,664.0
329.0,0.0,1.0,0.0,203.0
329.0,3.0,1.0,0.0,203.0
329.0,5.0,1.0,40.600584971,52.0
329.0,6.0,1.0,60.5689553984,330.0
842.0,0.0,1.0,98.6387855766,678.0
842.0,1.0,1.0,80.7586071979,843.0
842.0,3.0,1.0,0.0,719.0
842.0,5.0,1.0,0.0,694.0
837.0,0.0,1.0,82.6494441108,761.0
837.0,1.0,1.0,67.6676416183,407.0
837.0,4.0,1.0,0.0,838.0
846.0,0.0,1.0,274.405818047,548.0
846.0,1.0,1.0,224.664482059,374.0
846.0,2.0,1.0,0.0,833.0
846.0,2.0,1.0,123.298481971,372.0
846.0,3.0,1.0,274.405818047,548.0
846.0,5.0,1.0,0.0,847.0
847.0,0.0,1.0,150.597105956,495.0
847.0,1.0,1.0,123.298481971,575.0
847.0,2.0,1.0,67.6676416183,493.0
847.0,2.0,1.0,0.0,838.0
847.0,3.0,1.0,150.597105956,495.0
337.0,0.0,1.0,0.0,324.0
337.0,1.0,1.0,73.9790891825,359.0
337.0,2.0,1.0,0.0,382.0
337.0,3.0,1.0,0.0,324.0
569.0,0.0,1.0,82.6494441108,589.0
569.0,1.0,1.0,67.6676416183,207.0
569.0,3.0,1.0,0.0,579.0
569.0,6.0,1.0,0.0,570.0
859.0,1.0,1.0,150.597105956,526.0
859.0,2.0,1.0,82.6494441108,639.0
859.0,3.0,1.0,183.939720586,520.0
859.0,4.0,1.0,0.0,847.0
349.0,0.0,1.0,147.151776469,527.0
349.0,1.0,1.0,120.477684765,300.0
349.0,2.0,1.0,0.0,662.0
349.0,2.0,1.0,66.1195552886,350.0
349.0,3.0,1.0,147.151776469,527.0
349.0,4.0,1.0,0.0,539.0
352.0,0.0,1.0,110.363832351,353.0
352.0,1.0,1.0,90.3582635737,334.0
352.0,2.0,1.0,49.5896664665,486.0
352.0,2.0,1.0,0.0,591.0
352.0,3.0,1.0,110.363832351,353.0
352.0,4.0,1.0,0.0,436.0
656.0,0.0,1.0,0.0,255.0
656.0,3.0,0.2,60.2388423824,588.0
656.0,3.0,0.1,60.2388423824,106.0
656.0,3.0,0.2,60.2388423824,748.0
656.0,3.0,0.1,30.1194211912,770.0
656.0,3.0,0.4,60.2388423824,422.0
656.0,4.0,0.2,49.3193927883,481.0
656.0,4.0,0.2,49.3193927883,59.0
656.0,4.0,0.1,49.3193927883,203.0
656.0,4.0,0.4,49.3193927883,41.0
656.0,4.0,0.1,24.6596963942,711.0
656.0,5.0,1.0,0.0,392.0
656.0,6.0,0.1,24.6596963942,672.0
656.0,6.0,0.2,49.3193927883,824.0
656.0,6.0,0.1,123.298481971,762.0
656.0,6.0,0.2,98.6387855766,699.0
656.0,6.0,0.4,73.9790891825,686.0
355.0,0.0,1.0,0.0,10.0
355.0,1.0,1.0,0.0,416.0
355.0,2.0,1.0,0.0,379.0
355.0,4.0,0.1,89.8657928234,732.0
355.0,4.0,0.2,89.8657928234,778.0
355.0,4.0,0.2,89.8657928234,484.0
355.0,4.0,0.4,89.8657928234,669.0
355.0,4.0,0.1,44.9328964117,758.0
355.0,6.0,0.1,44.9328964117,370.0
355.0,6.0,0.1,89.8657928234,467.0
355.0,6.0,0.2,89.8657928234,356.0
355.0,6.0,0.4,89.8657928234,386.0
355.0,6.0,0.2,89.8657928234,63.0
356.0,0.0,1.0,0.0,403.0
356.0,1.0,1.0,60.2388423824,210.0
356.0,2.0,1.0,0.0,413.0
356.0,3.0,1.0,0.0,403.0
356.0,4.0,1.0,0.0,357.0
357.0,0.0,1.0,0.0,375.0
357.0,1.0,1.0,49.3193927883,283.0
357.0,2.0,1.0,0.0,358.0
357.0,3.0,1.0,0.0,375.0
358.0,0.0,1.0,27.0670566473,262.0
358.0,1.0,1.0,22.1606316725,249.0
358.0,3.0,1.0,0.0,415.0
361.0,1.0,1.0,0.0,206.0
361.0,3.0,1.0,0.0,257.0
361.0,5.0,1.0,82.6494441108,589.0
361.0,6.0,1.0,123.298481971,372.0
728.0,5.0,1.0,55.4015791812,207.0
728.0,6.0,1.0,82.6494441108,170.0
365.0,2.0,1.0,0.0,274.0
365.0,5.0,1.0,49.3193927883,33.0
365.0,6.0,1.0,73.5758882343,30.0
730.0,0.0,1.0,49.5896664665,731.0
730.0,1.0,1.0,40.600584971,460.0
730.0,6.0,1.0,0.0,600.0
368.0,3.0,0.1,24.6596963942,137.0
368.0,3.0,0.4,73.9790891825,25.0
368.0,3.0,0.2,49.3193927883,499.0
368.0,3.0,0.2,73.9790891825,38.0
368.0,3.0,0.1,73.9790891825,79.0
368.0,4.0,0.2,49.3193927883,275.0
368.0,4.0,0.4,73.9790891825,507.0
368.0,4.0,0.1,73.9790891825,284.0
368.0,4.0,0.2,73.9790891825,269.0
368.0,4.0,0.1,24.6596963942,725.0
368.0,5.0,1.0,0.0,35.0
368.0,6.0,0.2,49.3193927883,665.0
368.0,6.0,0.1,123.298481971,395.0
368.0,6.0,0.1,24.6596963942,647.0
368.0,6.0,0.4,73.9790891825,574.0
368.0,6.0,0.2,98.6387855766,631.0
369.0,1.0,1.0,0.0,151.0
369.0,4.0,1.0,0.0,213.0
369.0,5.0,1.0,60.5689553984,156.0
369.0,6.0,1.0,90.3582635737,377.0
375.0,0.0,1.0,60.2388423824,122.0
375.0,1.0,1.0,49.3193927883,125.0
375.0,2.0,1.0,27.0670566473,262.0
375.0,2.0,1.0,0.0,415.0
375.0,3.0,1.0,60.2388423824,122.0
660.0,0.0,1.0,0.0,349.0
660.0,1.0,1.0,120.477684765,494.0
660.0,2.0,1.0,0.0,661.0
660.0,3.0,1.0,0.0,349.0
660.0,4.0,1.0,0.0,664.0
378.0,0.0,1.0,0.0,141.0
378.0,2.0,1.0,0.0,153.0
378.0,3.0,1.0,0.0,141.0
378.0,5.0,1.0,120.477684765,510.0
378.0,6.0,1.0,179.731585647,423.0
379.0,0.0,1.0,0.0,73.0
379.0,1.0,1.0,0.0,392.0
379.0,3.0,0.2,40.3793035989,584.0
379.0,3.0,0.4,40.3793035989,644.0
379.0,3.0,0.1,20.1896517995,787.0
379.0,3.0,0.2,40.3793035989,380.0
379.0,3.0,0.1,40.3793035989,638.0
379.0,4.0,0.2,40.3793035989,808.0
379.0,4.0,0.1,20.1896517995,818.0
379.0,4.0,0.4,40.3793035989,637.0
379.0,4.0,0.1,40.3793035989,605.0
379.0,4.0,0.2,40.3793035989,519.0
379.0,6.0,0.2,40.3793035989,645.0
379.0,6.0,0.4,40.3793035989,387.0
379.0,6.0,0.1,40.3793035989,487.0
379.0,6.0,0.1,20.1896517995,389.0
379.0,6.0,0.2,40.3793035989,413.0
380.0,0.0,1.0,40.3793035989,316.0
380.0,1.0,1.0,33.0597776443,455.0
380.0,4.0,1.0,0.0,384.0
380.0,6.0,1.0,0.0,414.0
382.0,0.0,1.0,40.600584971,371.0
382.0,1.0,1.0,33.2409475087,470.0
382.0,3.0,1.0,0.0,456.0
661.0,0.0,1.0,66.1195552886,350.0
661.0,1.0,1.0,54.1341132946,685.0
661.0,3.0,1.0,0.0,662.0
661.0,4.0,1.0,0.0,694.0
384.0,0.0,1.0,33.0597776443,489.0
384.0,1.0,1.0,27.0670566473,131.0
384.0,6.0,1.0,0.0,415.0
386.0,0.0,1.0,0.0,182.0
386.0,1.0,1.0,30.1194211912,400.0
386.0,2.0,1.0,0.0,387.0
386.0,3.0,1.0,0.0,182.0
386.0,4.0,1.0,0.0,461.0
387.0,0.0,1.0,16.5298888222,110.0
387.0,1.0,1.0,13.5335283237,406.0
387.0,3.0,1.0,0.0,464.0
387.0,4.0,1.0,0.0,472.0
797.0,0.0,1.0,0.0,16.0
797.0,3.0,0.4,49.5896664665,393.0
797.0,3.0,0.2,33.0597776443,643.0
797.0,3.0,0.1,16.5298888222,820.0
797.0,3.0,0.1,82.6494441108,453.0
797.0,3.0,0.2,66.1195552886,613.0
797.0,4.0,0.1,67.6676416183,408.0
797.0,4.0,0.4,40.600584971,657.0
797.0,4.0,0.2,54.1341132946,490.0
797.0,4.0,0.2,27.0670566473,819.0
797.0,4.0,0.1,13.5335283237,799.0
797.0,6.0,0.2,54.1341132946,432.0
797.0,6.0,0.4,40.600584971,616.0
797.0,6.0,0.1,13.5335283237,826.0
797.0,6.0,0.2,27.0670566473,630.0
797.0,6.0,0.1,67.6676416183,406.0
833.0,0.0,1.0,123.298481971,346.0
833.0,1.0,1.0,100.948258997,339.0
833.0,5.0,1.0,0.0,838.0
392.0,0.0,1.0,0.0,74.0
392.0,3.0,0.1,16.5298888222,393.0
392.0,3.0,0.1,82.6494441108,466.0
392.0,3.0,0.2,33.0597776443,613.0
392.0,3.0,0.4,49.5896664665,453.0
392.0,3.0,0.2,66.1195552886,455.0
392.0,4.0,0.4,40.600584971,408.0
392.0,4.0,0.2,54.1341132946,401.0
392.0,4.0,0.2,27.0670566473,490.0
392.0,4.0,0.1,13.5335283237,657.0
392.0,4.0,0.1,67.6676416183,545.0
392.0,6.0,0.2,27.0670566473,432.0
392.0,6.0,0.1,67.6676416183,488.0
392.0,6.0,0.2,54.1341132946,292.0
392.0,6.0,0.4,40.600584971,406.0
392.0,6.0,0.1,13.5335283237,616.0
394.0,0.0,1.0,60.2388423824,373.0
394.0,1.0,1.0,49.3193927883,395.0
394.0,4.0,1.0,0.0,314.0
394.0,5.0,1.0,0.0,191.0
398.0,2.0,1.0,0.0,559.0
398.0,3.0,0.4,54.8811636094,8.0
398.0,3.0,0.1,54.8811636094,783.0
398.0,3.0,0.2,54.8811636094,37.0
398.0,3.0,0.2,54.8811636094,6.0
398.0,3.0,0.1,54.8811636094,317.0
398.0,4.0,0.1,54.8811636094,378.0
398.0,4.0,0.2,54.8811636094,199.0
398.0,4.0,0.4,54.8811636094,308.0
398.0,4.0,0.2,54.8811636094,126.0
398.0,4.0,0.1,54.8811636094,431.0
398.0,5.0,1.0,0.0,165.0
398.0,6.0,0.2,109.762327219,632.0
398.0,6.0,0.4,164.643490828,738.0
398.0,6.0,0.1,54.8811636094,411.0
398.0,6.0,0.2,219.524654438,524.0
398.0,6.0,0.1,274.405818047,399.0
664.0,0.0,1.0,0.0,539.0
664.0,1.0,1.0,98.6387855766,578.0
664.0,2.0,1.0,0.0,694.0
664.0,3.0,1.0,0.0,539.0
403.0,0.0,1.0,73.5758882343,134.0
403.0,1.0,1.0,60.2388423824,190.0
403.0,2.0,1.0,33.0597776443,220.0
403.0,2.0,1.0,0.0,414.0
403.0,3.0,1.0,73.5758882343,134.0
403.0,4.0,1.0,0.0,375.0
404.0,0.0,1.0,0.0,445.0
404.0,1.0,0.4,164.643490828,561.0
404.0,1.0,0.1,54.8811636094,801.0
404.0,1.0,0.2,219.524654438,709.0
404.0,1.0,0.1,274.405818047,14.0
404.0,1.0,0.2,109.762327219,535.0
404.0,3.0,1.0,0.0,445.0
404.0,4.0,0.1,201.096013811,113.0
404.0,4.0,0.4,201.096013811,338.0
404.0,4.0,0.2,201.096013811,108.0
404.0,4.0,0.2,134.064009207,405.0
404.0,4.0,0.1,67.0320046036,319.0
404.0,5.0,0.2,134.798689235,217.0
404.0,5.0,0.2,89.8657928234,370.0
404.0,5.0,0.1,44.9328964117,757.0
404.0,5.0,0.1,134.798689235,117.0
404.0,5.0,0.4,134.798689235,63.0
750.0,0.0,1.0,80.7586071979,716.0
750.0,1.0,1.0,66.1195552886,674.0
750.0,4.0,1.0,0.0,666.0
750.0,6.0,1.0,0.0,707.0
593.0,1.0,1.0,0.0,544.0
593.0,5.0,1.0,66.1195552886,682.0
593.0,6.0,1.0,98.6387855766,594.0
514.0,0.0,1.0,54.1341132946,504.0
514.0,1.0,1.0,44.3212633449,523.0
514.0,3.0,1.0,0.0,515.0
413.0,0.0,1.0,33.0597776443,220.0
413.0,1.0,1.0,27.0670566473,292.0
413.0,3.0,1.0,0.0,414.0
413.0,4.0,1.0,0.0,358.0
414.0,0.0,1.0,33.0597776443,296.0
414.0,1.0,1.0,27.0670566473,192.0
414.0,4.0,1.0,0.0,415.0
415.0,0.0,1.0,27.0670566473,121.0
415.0,1.0,1.0,22.1606316725,123.0
416.0,0.0,1.0,0.0,177.0
416.0,2.0,1.0,0.0,392.0
416.0,4.0,0.4,90.3582635737,480.0
416.0,4.0,0.2,120.477684765,417.0
416.0,4.0,0.1,30.1194211912,814.0
416.0,4.0,0.1,150.597105956,477.0
416.0,4.0,0.2,60.2388423824,646.0
416.0,6.0,0.4,90.3582635737,400.0
416.0,6.0,0.1,30.1194211912,768.0
416.0,6.0,0.2,120.477684765,210.0
416.0,6.0,0.2,60.2388423824,618.0
416.0,6.0,0.1,150.597105956,343.0
418.0,1.0,1.0,0.0,559.0
418.0,3.0,0.1,36.7879441171,736.0
418.0,3.0,0.2,36.7879441171,57.0
418.0,3.0,0.1,36.7879441171,132.0
418.0,3.0,0.4,36.7879441171,54.0
418.0,3.0,0.2,36.7879441171,369.0
418.0,4.0,0.1,30.1194211912,627.0
418.0,4.0,0.1,30.1194211912,98.0
418.0,4.0,0.4,30.1194211912,482.0
418.0,4.0,0.2,30.1194211912,139.0
418.0,4.0,0.2,30.1194211912,229.0
418.0,5.0,1.0,0.0,286.0
418.0,6.0,0.2,60.2388423824,633.0
418.0,6.0,0.4,90.3582635737,713.0
418.0,6.0,0.1,150.597105956,836.0
418.0,6.0,0.1,30.1194211912,554.0
418.0,6.0,0.2,120.477684765,599.0
420.0,0.0,1.0,0.0,443.0
420.0,2.0,1.0,0.0,421.0
420.0,4.0,0.1,164.643490828,29.0
420.0,4.0,0.2,109.762327219,723.0
420.0,4.0,0.1,54.8811636094,604.0
420.0,4.0,0.4,164.643490828,565.0
420.0,4.0,0.2,164.643490828,21.0
420.0,5.0,1.0,0.0,617.0
420.0,6.0,0.1,274.405818047,163.0
420.0,6.0,0.2,109.762327219,535.0
420.0,6.0,0.4,164.643490828,396.0
420.0,6.0,0.2,219.524654438,741.0
420.0,6.0,0.1,54.8811636094,439.0
421.0,0.0,1.0,0.0,368.0
421.0,3.0,0.1,90.3582635737,748.0
421.0,3.0,0.2,60.2388423824,770.0
421.0,3.0,0.4,90.3582635737,588.0
421.0,3.0,0.2,90.3582635737,422.0
421.0,3.0,0.1,30.1194211912,759.0
421.0,4.0,0.4,73.9790891825,481.0
421.0,4.0,0.2,49.3193927883,711.0
421.0,4.0,0.1,24.6596963942,821.0
421.0,4.0,0.1,73.9790891825,59.0
421.0,4.0,0.2,73.9790891825,41.0
421.0,5.0,1.0,0.0,583.0
421.0,6.0,0.2,49.3193927883,434.0
421.0,6.0,0.1,24.6596963942,715.0
421.0,6.0,0.1,123.298481971,708.0
421.0,6.0,0.2,98.6387855766,602.0
421.0,6.0,0.4,73.9790891825,615.0
422.0,0.0,1.0,0.0,38.0
422.0,4.0,1.0,0.0,269.0
422.0,5.0,1.0,16.5298888222,528.0
422.0,6.0,1.0,24.6596963942,185.0
424.0,0.0,1.0,0.0,428.0
424.0,1.0,1.0,0.0,476.0
424.0,2.0,1.0,0.0,592.0
424.0,4.0,0.2,0.0,512.0
424.0,4.0,0.1,0.0,505.0
424.0,4.0,0.2,0.0,484.0
424.0,4.0,0.4,0.0,732.0
424.0,4.0,0.1,0.0,669.0
424.0,6.0,0.2,0.0,356.0
424.0,6.0,0.1,0.0,386.0
424.0,6.0,0.4,0.0,467.0
424.0,6.0,0.2,0.0,700.0
424.0,6.0,0.1,0.0,839.0
426.0,0.0,1.0,0.0,165.0
426.0,2.0,1.0,0.0,530.0
426.0,4.0,0.2,60.2388423824,480.0
426.0,4.0,0.4,90.3582635737,417.0
426.0,4.0,0.2,120.477684765,477.0
426.0,4.0,0.1,30.1194211912,646.0
426.0,4.0,0.1,150.597105956,503.0
426.0,6.0,0.2,60.2388423824,400.0
426.0,6.0,0.4,90.3582635737,210.0
426.0,6.0,0.1,30.1194211912,618.0
426.0,6.0,0.1,150.597105956,494.0
426.0,6.0,0.2,120.477684765,343.0
538.0,0.0,1.0,49.5896664665,486.0
538.0,1.0,1.0,40.600584971,488.0
538.0,3.0,1.0,0.0,451.0
538.0,4.0,1.0,0.0,382.0
428.0,1.0,1.0,0.0,447.0
428.0,2.0,1.0,0.0,638.0
428.0,3.0,0.4,134.798689235,522.0
428.0,3.0,0.1,224.664482059,611.0
428.0,3.0,0.2,179.731585647,772.0
428.0,3.0,0.1,44.9328964117,429.0
428.0,3.0,0.2,89.8657928234,557.0
428.0,4.0,0.2,0.0,440.0
428.0,4.0,0.1,0.0,491.0
428.0,4.0,0.4,0.0,500.0
428.0,4.0,0.2,0.0,77.0
428.0,4.0,0.1,0.0,45.0
428.0,6.0,0.4,0.0,352.0
428.0,6.0,0.1,0.0,498.0
428.0,6.0,0.2,0.0,403.0
428.0,6.0,0.1,0.0,182.0
428.0,6.0,0.2,0.0,430.0
430.0,0.0,1.0,147.151776469,527.0
430.0,1.0,1.0,120.477684765,300.0
430.0,2.0,1.0,0.0,707.0
430.0,2.0,1.0,66.1195552886,350.0
430.0,3.0,1.0,147.151776469,527.0
430.0,4.0,1.0,0.0,441.0
669.0,0.0,1.0,0.0,45.0
669.0,1.0,1.0,30.1194211912,480.0
669.0,2.0,1.0,0.0,637.0
669.0,3.0,1.0,0.0,45.0
669.0,6.0,1.0,0.0,461.0
436.0,0.0,1.0,90.3582635737,325.0
436.0,1.0,1.0,73.9790891825,347.0
436.0,2.0,1.0,0.0,600.0
436.0,2.0,1.0,40.600584971,371.0
436.0,3.0,1.0,90.3582635737,325.0
438.0,3.0,0.2,54.1341132946,553.0
438.0,3.0,0.1,13.5335283237,36.0
438.0,3.0,0.1,67.6676416183,580.0
438.0,3.0,0.4,40.600584971,61.0
438.0,3.0,0.2,27.0670566473,133.0
438.0,4.0,0.1,67.6676416183,667.0
438.0,4.0,0.2,27.0670566473,75.0
438.0,4.0,0.4,40.600584971,131.0
438.0,4.0,0.2,54.1341132946,460.0
438.0,4.0,0.1,13.5335283237,90.0
438.0,6.0,0.4,40.600584971,192.0
438.0,6.0,0.1,13.5335283237,17.0
438.0,6.0,0.2,54.1341132946,458.0
438.0,6.0,0.2,27.0670566473,68.0
438.0,6.0,0.1,67.6676416183,478.0
440.0,0.0,1.0,147.151776469,655.0
440.0,1.0,1.0,120.477684765,244.0
440.0,2.0,1.0,66.1195552886,344.0
440.0,2.0,1.0,0.0,666.0
440.0,3.0,1.0,147.151776469,655.0
440.0,6.0,1.0,0.0,441.0
441.0,0.0,1.0,120.477684765,442.0
441.0,1.0,1.0,98.6387855766,546.0
441.0,2.0,1.0,54.1341132946,504.0
441.0,2.0,1.0,0.0,515.0
441.0,3.0,1.0,120.477684765,442.0
443.0,2.0,1.0,0.0,368.0
443.0,3.0,0.1,164.643490828,8.0
443.0,3.0,0.1,54.8811636094,681.0
443.0,3.0,0.2,109.762327219,595.0
443.0,3.0,0.4,164.643490828,317.0
443.0,3.0,0.2,164.643490828,37.0
443.0,4.0,0.1,54.8811636094,586.0
443.0,4.0,0.2,109.762327219,475.0
443.0,4.0,0.1,164.643490828,308.0
443.0,4.0,0.2,164.643490828,126.0
443.0,4.0,0.4,164.643490828,431.0
443.0,5.0,1.0,0.0,444.0
