,0,1,2,3,4,5,6
0,431.769705311,369.889575749,0.0,0.0,0.0,299.442180063,444.079188734
1,0.0,365.739504639,212.525381504,431.769705311,0.0,269.59737847,385.706397446
2,0.0,73.9790891825,0.0,103.028457133,84.3525662969,60.5689553984,90.3582635737
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,40.600584971,0.0,60.5689553984,49.5896664665,0.0,49.5896664665
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,164.643490828,0.0,85.9736825224,0.0,153.700396911,90.3582635737,164.643490828
7,0.0,0.0,73.9790891825,160.83494818,153.700396911,90.3582635737,164.643490828
8,0.0,0.0,20.1896517995,0.0,44.9328964117,30.1194211912,44.9328964117
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,90.3582635737,60.5689553984,134.798689235,110.363832351,0.0,110.363832351
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,153.700396911,103.028457133,0.0,187.730088717,134.798689235,164.643490828
13,0.0,134.798689235,90.3582635737,0.0,164.643490828,110.363832351,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,40.600584971,40.600584971,0.0,40.600584971
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,40.600584971,90.3582635737,90.3582635737,0.0,90.3582635737
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,72.0241697322,69.0620401283,40.600584971,73.9790891825
32,20.1896517995,0.0,0.0,20.1896517995,0.0,13.5335283237,20.1896517995
33,20.1896517995,0.0,0.0,20.1896517995,0.0,11.0803158362,16.5298888222
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,90.3582635737,0.0,49.5896664665,0.0,90.3582635737,0.0,90.3582635737
37,40.600584971,0.0,0.0,49.5896664665,40.600584971,0.0,40.600584971
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,89.8657928234,0.0,40.3793035989,89.8657928234,0.0,49.3193927883,73.5758882343
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,36.7879441171,30.1194211912,33.0597776444,36.7879441171,0.0,0.0,30.1194211912
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,36.7879441171,24.6596963942,0.0,0.0,36.7879441171,54.8811636094
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,40.3793035989,0.0,0.0,40.3793035989,0.0,22.1606316725,33.0597776443
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,165.656816552,164.643490828,0.0,165.656816552,187.730088717,125.839241711,0.0
58,36.7879441171,30.1194211912,16.5298888222,36.7879441171,30.1194211912,0.0,0.0
59,30.1194211912,24.6596963942,13.5335283237,30.1194211912,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,164.643490828,164.643490828,180.716527147,164.643490828,164.643490828,110.363832351,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,60.5689553984,0.0,73.9790891825,0.0,49.5896664665,73.9790891825
64,60.5689553984,0.0,0.0,60.5689553984,0.0,40.600584971,60.5689553984
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,40.3793035989,0.0,0.0,40.3793035989,0.0,27.0670566473,40.3793035989
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,44.9328964117,0.0,20.1896517995,44.9328964117,0.0,24.6596963942,36.7879441171
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,20.1896517995,13.5335283237,20.1896517995
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,60.5689553984,0.0,0.0,60.5689553984,0.0,33.2409475087,49.5896664665
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,89.8657928234,0.0,40.3793035989,89.8657928234,0.0,60.2388423824,89.8657928234
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,13.5335283237,11.0803158362,0.0,13.5335283237,0.0,0.0,0.0
82,13.5335283237,11.0803158362,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,164.643490828,164.643490828,165.656816552,164.643490828,164.643490828,110.363832351,0.0
88,36.7879441171,30.1194211912,33.0597776444,36.7879441171,30.1194211912,0.0,0.0
89,30.1194211912,24.6596963942,27.0670566474,30.1194211912,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,40.3793035989,0.0,0.0,49.3193927883,40.3793035989,60.2388423824
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,54.8811636094,44.9328964117,24.6596963942,54.8811636094,0.0,30.1194211912,0.0
97,54.8811636094,44.9328964117,49.3193927884,54.8811636094,0.0,30.1194211912,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,24.6596963942,20.1896517995,0.0,24.6596963942,0.0,13.5335283237,0.0
100,24.6596963942,20.1896517995,0.0,0.0,0.0,13.5335283237,0.0
101,0.0,134.798689235,90.3582635737,0.0,164.643490828,110.363832351,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,180.716527147,164.643490828,0.0,180.716527147,199.880929711,133.984194006,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,40.3793035989,27.0670566473,40.3793035989
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,16.5298888222,0.0,0.0,0.0,16.5298888222,24.6596963942
117,0.0,0.0,0.0,0.0,0.0,11.0803158362,16.5298888222
118,0.0,60.5689553984,0.0,0.0,0.0,49.5896664665,73.9790891825
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,134.798689235,0.0,60.5689553984,134.798689235,0.0,90.3582635737,134.798689235
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,110.363832351,90.3582635737,99.179332933,110.363832351,90.3582635737,0.0,0.0
145,90.3582635737,73.9790891825,81.201169942,90.3582635737,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,164.643490828,0.0,90.1902514375,0.0,193.21145457,180.716527147,206.144201927
