,0,1,2,3,4,5,6
0,491.238451847,491.238451847,0.0,0.0,0.0,472.983934881,491.238451847
1,0.0,491.238451847,491.09004114,491.238451847,0.0,472.983934881,491.238451847
2,0.0,201.096013811,0.0,201.096013811,244.135118853,201.096013811,237.431918392
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,164.643490828,0.0,201.096013811,201.096013811,0.0,201.096013811
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,245.619225923,0.0,201.096013811,0.0,245.619225924,201.096013811,245.619225923
7,0.0,0.0,201.096013811,201.096013811,229.294048149,201.096013811,245.619225923
8,0.0,0.0,201.096013811,0.0,201.096013811,201.096013811,201.096013811
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,201.096013811,201.096013811,201.096013811,239.682797642,0.0,239.682797642
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,201.096013811,201.096013811,0.0,245.619225923,201.096013811,245.619225923
13,0.0,201.096013811,201.096013811,0.0,245.619225923,201.096013811,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,164.643490828,164.643490828,0.0,164.643490828
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,134.064009207,0.0,134.064009207,134.064009207,0.0,134.064009207,163.746150616
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,201.096013811,0.0,201.096013811,215.937084515,201.096013811,245.619225923
25,0.0,0.0,0.0,201.096013811,201.096013811,164.643490828,201.096013811
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,201.096013811,0.0,201.096013811,201.096013811,201.096013811,245.619225923
28,0.0,164.643490828,0.0,201.096013811,201.096013811,0.0,201.096013811
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
